"","time","location","Location_name","rating"
"68524","2020-04-09 16:25:00",8,"Scenic Vista",NA
"68525","2020-04-09 16:25:00",8,"Scenic Vista",NA
"68526","2020-04-09 16:25:00",8,"Scenic Vista",NA
"68527","2020-04-09 16:25:00",8,"Scenic Vista",NA
"68528","2020-04-09 16:25:00",8,"Scenic Vista",NA
"68529","2020-04-09 16:25:00",8,"Scenic Vista",NA
"68530","2020-04-09 16:25:00",8,"Scenic Vista",NA
"68531","2020-04-09 16:25:00",8,"Scenic Vista",NA
"68532","2020-04-09 16:25:00",9,"Broadview",2
"68533","2020-04-09 16:25:00",9,"Broadview",4
"68534","2020-04-09 16:25:00",9,"Broadview",3
"68535","2020-04-09 16:25:00",9,"Broadview",4
"68536","2020-04-09 16:25:00",9,"Broadview",5
"68537","2020-04-09 16:25:00",9,"Broadview",3
"68538","2020-04-09 16:25:00",9,"Broadview",4
"68539","2020-04-09 16:25:00",9,"Broadview",6
"68540","2020-04-09 16:25:00",9,"Broadview",5
"68541","2020-04-09 16:25:00",9,"Broadview",4
"68542","2020-04-09 16:25:00",9,"Broadview",5
"68543","2020-04-09 16:25:00",9,"Broadview",5
"68544","2020-04-09 16:25:00",9,"Broadview",4
"68545","2020-04-09 16:25:00",9,"Broadview",5
"68546","2020-04-09 16:25:00",9,"Broadview",5
"68547","2020-04-09 16:25:00",9,"Broadview",6
"68548","2020-04-09 16:25:00",9,"Broadview",6
"68549","2020-04-09 16:25:00",9,"Broadview",6
"68550","2020-04-09 16:25:00",9,"Broadview",5
"68551","2020-04-09 16:25:00",9,"Broadview",4
"68552","2020-04-09 16:25:00",9,"Broadview",6
"68553","2020-04-09 16:25:00",9,"Broadview",5
"68554","2020-04-09 16:25:00",9,"Broadview",5
"68555","2020-04-09 16:25:00",9,"Broadview",5
"68556","2020-04-09 16:25:00",9,"Broadview",6
"68557","2020-04-09 16:25:00",9,"Broadview",5
"68558","2020-04-09 16:25:00",9,"Broadview",5
"68559","2020-04-09 16:25:00",9,"Broadview",5
"68560","2020-04-09 16:25:00",9,"Broadview",6
"68561","2020-04-09 16:25:00",9,"Broadview",5
"68562","2020-04-09 16:25:00",9,"Broadview",6
"68563","2020-04-09 16:25:00",9,"Broadview",4
"68564","2020-04-09 16:25:00",9,"Broadview",5
"68565","2020-04-09 16:25:00",9,"Broadview",5
"68566","2020-04-09 16:25:00",9,"Broadview",5
"68567","2020-04-09 16:25:00",9,"Broadview",5
"68568","2020-04-09 16:25:00",9,"Broadview",6
"68569","2020-04-09 16:25:00",9,"Broadview",5
"68570","2020-04-09 16:25:00",9,"Broadview",4
"68571","2020-04-09 16:25:00",9,"Broadview",5
"68572","2020-04-09 16:25:00",9,"Broadview",5
"68573","2020-04-09 16:25:00",9,"Broadview",5
"68574","2020-04-09 16:25:00",9,"Broadview",5
"68575","2020-04-09 16:25:00",9,"Broadview",4
"68576","2020-04-09 16:25:00",9,"Broadview",4
"68577","2020-04-09 16:25:00",9,"Broadview",6
"68578","2020-04-09 16:25:00",9,"Broadview",5
"68579","2020-04-09 16:25:00",9,"Broadview",5
"68580","2020-04-09 16:25:00",9,"Broadview",5
"68581","2020-04-09 16:25:00",9,"Broadview",5
"68582","2020-04-09 16:25:00",9,"Broadview",5
"68583","2020-04-09 16:25:00",9,"Broadview",5
"68584","2020-04-09 16:25:00",9,"Broadview",5
"68585","2020-04-09 16:25:00",9,"Broadview",4
"68586","2020-04-09 16:25:00",9,"Broadview",5
"68587","2020-04-09 16:25:00",9,"Broadview",5
"68588","2020-04-09 16:25:00",9,"Broadview",5
"68589","2020-04-09 16:25:00",9,"Broadview",5
"68590","2020-04-09 16:25:00",9,"Broadview",4
"68591","2020-04-09 16:25:00",9,"Broadview",5
"68592","2020-04-09 16:25:00",9,"Broadview",5
"68593","2020-04-09 16:25:00",9,"Broadview",5
"68594","2020-04-09 16:25:00",9,"Broadview",4
"68595","2020-04-09 16:25:00",9,"Broadview",5
"68596","2020-04-09 16:25:00",9,"Broadview",5
"68597","2020-04-09 16:25:00",9,"Broadview",6
"68598","2020-04-09 16:25:00",9,"Broadview",5
"68599","2020-04-09 16:25:00",9,"Broadview",6
"68600","2020-04-09 16:25:00",9,"Broadview",5
"68601","2020-04-09 16:25:00",9,"Broadview",5
"68602","2020-04-09 16:25:00",9,"Broadview",3
"68603","2020-04-09 16:25:00",9,"Broadview",6
"68604","2020-04-09 16:25:00",9,"Broadview",6
"68605","2020-04-09 16:25:00",9,"Broadview",6
"68606","2020-04-09 16:25:00",9,"Broadview",5
"68607","2020-04-09 16:25:00",9,"Broadview",5
"68608","2020-04-09 16:25:00",9,"Broadview",4
"68609","2020-04-09 16:25:00",9,"Broadview",6
"68610","2020-04-09 16:25:00",9,"Broadview",6
"68611","2020-04-09 16:25:00",9,"Broadview",3
"68612","2020-04-09 16:25:00",9,"Broadview",5
"68613","2020-04-09 16:25:00",9,"Broadview",3
"68614","2020-04-09 16:25:00",9,"Broadview",5
"68615","2020-04-09 16:25:00",9,"Broadview",6
"68616","2020-04-09 16:25:00",9,"Broadview",5
"68617","2020-04-09 16:25:00",9,"Broadview",5
"68618","2020-04-09 16:25:00",9,"Broadview",5
"68619","2020-04-09 16:25:00",9,"Broadview",6
"68620","2020-04-09 16:25:00",9,"Broadview",5
"68621","2020-04-09 16:25:00",9,"Broadview",6
"68622","2020-04-09 16:25:00",9,"Broadview",6
"68623","2020-04-09 16:25:00",9,"Broadview",6
"68624","2020-04-09 16:25:00",9,"Broadview",5
"68625","2020-04-09 16:25:00",9,"Broadview",4
"68626","2020-04-09 16:25:00",9,"Broadview",5
"68627","2020-04-09 16:25:00",9,"Broadview",4
"68628","2020-04-09 16:25:00",9,"Broadview",5
"68629","2020-04-09 16:25:00",9,"Broadview",7
"68630","2020-04-09 16:25:00",9,"Broadview",5
"68631","2020-04-09 16:25:00",9,"Broadview",5
"68632","2020-04-09 16:25:00",9,"Broadview",5
"68633","2020-04-09 16:25:00",9,"Broadview",4
"68634","2020-04-09 16:25:00",9,"Broadview",5
"68635","2020-04-09 16:25:00",9,"Broadview",4
"68636","2020-04-09 16:25:00",9,"Broadview",5
"68637","2020-04-09 16:25:00",9,"Broadview",4
"68638","2020-04-09 16:25:00",9,"Broadview",5
"68639","2020-04-09 16:25:00",9,"Broadview",4
"68640","2020-04-09 16:25:00",9,"Broadview",4
"68641","2020-04-09 16:25:00",9,"Broadview",5
"68642","2020-04-09 16:25:00",9,"Broadview",6
"68643","2020-04-09 16:25:00",9,"Broadview",4
"68644","2020-04-09 16:25:00",9,"Broadview",6
"68645","2020-04-09 16:25:00",9,"Broadview",5
"68646","2020-04-09 16:25:00",9,"Broadview",5
"68647","2020-04-09 16:25:00",10,"Chapparal",NA
"68648","2020-04-09 16:25:00",10,"Chapparal",NA
"68649","2020-04-09 16:25:00",10,"Chapparal",NA
"68650","2020-04-09 16:25:00",10,"Chapparal",NA
"68651","2020-04-09 16:25:00",10,"Chapparal",NA
"68652","2020-04-09 16:25:00",11,"Terrapin",3
"68653","2020-04-09 16:25:00",11,"Terrapin",3
"68654","2020-04-09 16:25:00",11,"Terrapin",3
"68655","2020-04-09 16:25:00",11,"Terrapin",3
"68656","2020-04-09 16:25:00",11,"Terrapin",3
"68657","2020-04-09 16:25:00",11,"Terrapin",3
"68658","2020-04-09 16:25:00",11,"Terrapin",3
"68659","2020-04-09 16:25:00",11,"Terrapin",3
"68660","2020-04-09 16:25:00",11,"Terrapin",4
"68661","2020-04-09 16:25:00",11,"Terrapin",3
"68662","2020-04-09 16:25:00",11,"Terrapin",2
"68663","2020-04-09 16:25:00",11,"Terrapin",2
"68664","2020-04-09 16:25:00",11,"Terrapin",3
"68665","2020-04-09 16:25:00",11,"Terrapin",3
"68666","2020-04-09 16:25:00",11,"Terrapin",2
"68667","2020-04-09 16:25:00",11,"Terrapin",3
"68668","2020-04-09 16:25:00",12,"Pepper Mill",NA
"68669","2020-04-09 16:25:00",12,"Pepper Mill",8
"68670","2020-04-09 16:25:00",12,"Pepper Mill",NA
"68671","2020-04-09 16:25:00",12,"Pepper Mill",NA
"68672","2020-04-09 16:25:00",12,"Pepper Mill",NA
"68673","2020-04-09 16:25:00",12,"Pepper Mill",NA
"68674","2020-04-09 16:25:00",12,"Pepper Mill",NA
"68675","2020-04-09 16:25:00",12,"Pepper Mill",NA
"68676","2020-04-09 16:25:00",12,"Pepper Mill",NA
"68677","2020-04-09 16:25:00",12,"Pepper Mill",NA
"68678","2020-04-09 16:25:00",12,"Pepper Mill",NA
"68679","2020-04-09 16:25:00",12,"Pepper Mill",NA
"68680","2020-04-09 16:25:00",12,"Pepper Mill",NA
"68681","2020-04-09 16:25:00",12,"Pepper Mill",NA
"68682","2020-04-09 16:25:00",12,"Pepper Mill",NA
"68683","2020-04-09 16:25:00",12,"Pepper Mill",NA
"68684","2020-04-09 16:25:00",12,"Pepper Mill",NA
"68685","2020-04-09 16:25:00",12,"Pepper Mill",NA
"68686","2020-04-09 16:25:00",12,"Pepper Mill",NA
"68687","2020-04-09 16:25:00",12,"Pepper Mill",NA
"68688","2020-04-09 16:25:00",12,"Pepper Mill",NA
"68689","2020-04-09 16:25:00",12,"Pepper Mill",NA
"68690","2020-04-09 16:25:00",12,"Pepper Mill",NA
"68691","2020-04-09 16:25:00",12,"Pepper Mill",NA
"68692","2020-04-09 16:25:00",13,"Cheddarford",NA
"68693","2020-04-09 16:25:00",13,"Cheddarford",NA
"68694","2020-04-09 16:25:00",13,"Cheddarford",NA
"68695","2020-04-09 16:25:00",13,"Cheddarford",NA
"68696","2020-04-09 16:25:00",13,"Cheddarford",NA
"68697","2020-04-09 16:25:00",13,"Cheddarford",NA
"68698","2020-04-09 16:25:00",13,"Cheddarford",NA
"68699","2020-04-09 16:25:00",13,"Cheddarford",NA
"68700","2020-04-09 16:25:00",13,"Cheddarford",NA
"68701","2020-04-09 16:25:00",13,"Cheddarford",NA
"68702","2020-04-09 16:25:00",13,"Cheddarford",NA
"68703","2020-04-09 16:25:00",13,"Cheddarford",NA
"68704","2020-04-09 16:25:00",14,"Easton",NA
"68705","2020-04-09 16:25:00",14,"Easton",NA
"68706","2020-04-09 16:25:00",14,"Easton",NA
"68707","2020-04-09 16:25:00",14,"Easton",NA
"68708","2020-04-09 16:25:00",14,"Easton",NA
"68709","2020-04-09 16:25:00",14,"Easton",NA
"68710","2020-04-09 16:25:00",14,"Easton",NA
"68711","2020-04-09 16:25:00",14,"Easton",NA
"68712","2020-04-09 16:25:00",14,"Easton",NA
"68713","2020-04-09 16:25:00",14,"Easton",NA
"68714","2020-04-09 16:25:00",14,"Easton",NA
"68715","2020-04-09 16:25:00",14,"Easton",NA
"68716","2020-04-09 16:25:00",14,"Easton",NA
"68717","2020-04-09 16:25:00",14,"Easton",NA
"68718","2020-04-09 16:25:00",14,"Easton",NA
"68719","2020-04-09 16:25:00",14,"Easton",NA
"68720","2020-04-09 16:25:00",14,"Easton",NA
"68721","2020-04-09 16:25:00",14,"Easton",NA
"68722","2020-04-09 16:25:00",14,"Easton",NA
"68723","2020-04-09 16:25:00",14,"Easton",NA
"68724","2020-04-09 16:25:00",14,"Easton",NA
"68725","2020-04-09 16:25:00",14,"Easton",NA
"68726","2020-04-09 16:25:00",14,"Easton",NA
"68727","2020-04-09 16:25:00",14,"Easton",NA
"68728","2020-04-09 16:25:00",14,"Easton",NA
"68729","2020-04-09 16:25:00",14,"Easton",NA
"68730","2020-04-09 16:25:00",14,"Easton",NA
"68731","2020-04-09 16:25:00",14,"Easton",NA
"68732","2020-04-09 16:25:00",14,"Easton",NA
"68733","2020-04-09 16:25:00",14,"Easton",NA
"68734","2020-04-09 16:25:00",14,"Easton",NA
"68735","2020-04-09 16:25:00",14,"Easton",NA
"68736","2020-04-09 16:25:00",14,"Easton",NA
"68737","2020-04-09 16:25:00",15,"Weston",NA
"68738","2020-04-09 16:25:00",15,"Weston",NA
"68739","2020-04-09 16:25:00",15,"Weston",NA
"68740","2020-04-09 16:25:00",15,"Weston",NA
"68741","2020-04-09 16:25:00",15,"Weston",NA
"68742","2020-04-09 16:25:00",15,"Weston",NA
"68743","2020-04-09 16:25:00",15,"Weston",NA
"68744","2020-04-09 16:25:00",15,"Weston",NA
"68745","2020-04-09 16:25:00",15,"Weston",NA
"68746","2020-04-09 16:25:00",15,"Weston",NA
"68747","2020-04-09 16:25:00",15,"Weston",NA
"68748","2020-04-09 16:25:00",15,"Weston",NA
"68749","2020-04-09 16:25:00",15,"Weston",NA
"68750","2020-04-09 16:25:00",15,"Weston",NA
"68751","2020-04-09 16:25:00",16,"Southton",10
"68752","2020-04-09 16:25:00",16,"Southton",0
"68753","2020-04-09 16:25:00",16,"Southton",2
"68754","2020-04-09 16:25:00",16,"Southton",1
"68755","2020-04-09 16:25:00",16,"Southton",1
"68756","2020-04-09 16:25:00",16,"Southton",0
"68757","2020-04-09 16:25:00",16,"Southton",2
"68758","2020-04-09 16:25:00",16,"Southton",1
"68759","2020-04-09 16:25:00",16,"Southton",1
"68760","2020-04-09 16:25:00",16,"Southton",2
"68761","2020-04-09 16:25:00",16,"Southton",5
"68762","2020-04-09 16:25:00",16,"Southton",5
"68763","2020-04-09 16:25:00",16,"Southton",4
"68764","2020-04-09 16:25:00",16,"Southton",4
"68765","2020-04-09 16:25:00",16,"Southton",4
"68766","2020-04-09 16:25:00",16,"Southton",4
"68767","2020-04-09 16:25:00",16,"Southton",3
"68768","2020-04-09 16:25:00",16,"Southton",4
"68769","2020-04-09 16:25:00",16,"Southton",4
"68770","2020-04-09 16:25:00",16,"Southton",4
"68771","2020-04-09 16:25:00",16,"Southton",4
"68772","2020-04-09 16:25:00",16,"Southton",4
"68773","2020-04-09 16:25:00",16,"Southton",4
"68774","2020-04-09 16:25:00",16,"Southton",5
"68775","2020-04-09 16:25:00",16,"Southton",5
"68776","2020-04-09 16:25:00",16,"Southton",4
"68777","2020-04-09 16:25:00",16,"Southton",4
"68778","2020-04-09 16:25:00",16,"Southton",4
"68779","2020-04-09 16:25:00",16,"Southton",3
"68780","2020-04-09 16:25:00",16,"Southton",5
"68781","2020-04-09 16:25:00",16,"Southton",5
"68782","2020-04-09 16:25:00",16,"Southton",4
"68783","2020-04-09 16:25:00",16,"Southton",4
"68784","2020-04-09 16:25:00",16,"Southton",5
"68785","2020-04-09 16:25:00",16,"Southton",4
"68786","2020-04-09 16:25:00",16,"Southton",3
"68787","2020-04-09 16:25:00",16,"Southton",4
"68788","2020-04-09 16:25:00",16,"Southton",5
"68789","2020-04-09 16:25:00",17,"Oak Willow",NA
"68790","2020-04-09 16:25:00",17,"Oak Willow",NA
"68791","2020-04-09 16:25:00",17,"Oak Willow",NA
"68792","2020-04-09 16:25:00",17,"Oak Willow",NA
"68793","2020-04-09 16:25:00",17,"Oak Willow",NA
"68794","2020-04-09 16:25:00",17,"Oak Willow",NA
"68795","2020-04-09 16:25:00",17,"Oak Willow",NA
"68796","2020-04-09 16:25:00",17,"Oak Willow",NA
"68797","2020-04-09 16:25:00",18,"East Parton",NA
"68798","2020-04-09 16:25:00",18,"East Parton",NA
"68799","2020-04-09 16:25:00",18,"East Parton",NA
"68800","2020-04-09 16:25:00",18,"East Parton",NA
"68801","2020-04-09 16:25:00",18,"East Parton",NA
"68802","2020-04-09 16:25:00",18,"East Parton",NA
"68803","2020-04-09 16:25:00",18,"East Parton",NA
"68804","2020-04-09 16:25:00",18,"East Parton",NA
"68805","2020-04-09 16:25:00",18,"East Parton",NA
"68806","2020-04-09 16:25:00",18,"East Parton",NA
"68807","2020-04-09 16:25:00",19,"West Parton",NA
"68808","2020-04-09 16:25:00",19,"West Parton",NA
"68809","2020-04-09 16:25:00",19,"West Parton",NA
"68810","2020-04-09 16:25:00",19,"West Parton",NA
"68811","2020-04-09 16:30:00",1,"Palace Hills",3
"68812","2020-04-09 16:30:00",2,"Northwest",NA
"68813","2020-04-09 16:30:00",2,"Northwest",NA
"68814","2020-04-09 16:30:00",2,"Northwest",NA
"68815","2020-04-09 16:30:00",2,"Northwest",NA
"68816","2020-04-09 16:30:00",2,"Northwest",8
"68817","2020-04-09 16:30:00",2,"Northwest",NA
"68818","2020-04-09 16:30:00",2,"Northwest",NA
"68819","2020-04-09 16:30:00",2,"Northwest",NA
"68820","2020-04-09 16:30:00",2,"Northwest",NA
"68821","2020-04-09 16:30:00",2,"Northwest",NA
"68822","2020-04-09 16:30:00",2,"Northwest",NA
"68823","2020-04-09 16:30:00",2,"Northwest",NA
"68824","2020-04-09 16:30:00",2,"Northwest",NA
"68825","2020-04-09 16:30:00",2,"Northwest",NA
"68826","2020-04-09 16:30:00",2,"Northwest",NA
"68827","2020-04-09 16:30:00",2,"Northwest",NA
"68828","2020-04-09 16:30:00",4,"Safe Town",NA
"68829","2020-04-09 16:30:00",4,"Safe Town",NA
"68830","2020-04-09 16:30:00",4,"Safe Town",NA
"68831","2020-04-09 16:30:00",4,"Safe Town",NA
"68832","2020-04-09 16:30:00",4,"Safe Town",NA
"68833","2020-04-09 16:30:00",4,"Safe Town",NA
"68834","2020-04-09 16:30:00",4,"Safe Town",NA
"68835","2020-04-09 16:30:00",4,"Safe Town",NA
"68836","2020-04-09 16:30:00",4,"Safe Town",NA
"68837","2020-04-09 16:30:00",4,"Safe Town",NA
"68838","2020-04-09 16:30:00",4,"Safe Town",NA
"68839","2020-04-09 16:30:00",4,"Safe Town",NA
"68840","2020-04-09 16:30:00",4,"Safe Town",NA
"68841","2020-04-09 16:30:00",4,"Safe Town",NA
"68842","2020-04-09 16:30:00",4,"Safe Town",NA
"68843","2020-04-09 16:30:00",4,"Safe Town",NA
"68844","2020-04-09 16:30:00",4,"Safe Town",NA
"68845","2020-04-09 16:30:00",4,"Safe Town",NA
"68846","2020-04-09 16:30:00",5,"Southwest",0
"68847","2020-04-09 16:30:00",5,"Southwest",1
"68848","2020-04-09 16:30:00",5,"Southwest",1
"68849","2020-04-09 16:30:00",6,"Downtown",6
"68850","2020-04-09 16:30:00",6,"Downtown",8
"68851","2020-04-09 16:30:00",6,"Downtown",1
"68852","2020-04-09 16:30:00",6,"Downtown",2
"68853","2020-04-09 16:30:00",6,"Downtown",2
"68854","2020-04-09 16:30:00",6,"Downtown",2
"68855","2020-04-09 16:30:00",6,"Downtown",4
"68856","2020-04-09 16:30:00",6,"Downtown",3
"68857","2020-04-09 16:30:00",6,"Downtown",2
"68858","2020-04-09 16:30:00",6,"Downtown",0
"68859","2020-04-09 16:30:00",6,"Downtown",2
"68860","2020-04-09 16:30:00",6,"Downtown",2
"68861","2020-04-09 16:30:00",6,"Downtown",3
"68862","2020-04-09 16:30:00",6,"Downtown",3
"68863","2020-04-09 16:30:00",6,"Downtown",2
"68864","2020-04-09 16:30:00",6,"Downtown",2
"68865","2020-04-09 16:30:00",6,"Downtown",3
"68866","2020-04-09 16:30:00",6,"Downtown",2
"68867","2020-04-09 16:30:00",6,"Downtown",3
"68868","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68869","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68870","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68871","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68872","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68873","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68874","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68875","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68876","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68877","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68878","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68879","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68880","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68881","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68882","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68883","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68884","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68885","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68886","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68887","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68888","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68889","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68890","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68891","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68892","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68893","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68894","2020-04-09 16:30:00",8,"Scenic Vista",NA
"68895","2020-04-09 16:30:00",9,"Broadview",4
"68896","2020-04-09 16:30:00",9,"Broadview",3
"68897","2020-04-09 16:30:00",9,"Broadview",3
"68898","2020-04-09 16:30:00",9,"Broadview",4
"68899","2020-04-09 16:30:00",9,"Broadview",4
"68900","2020-04-09 16:30:00",9,"Broadview",4
"68901","2020-04-09 16:30:00",9,"Broadview",4
"68902","2020-04-09 16:30:00",9,"Broadview",3
"68903","2020-04-09 16:30:00",9,"Broadview",4
"68904","2020-04-09 16:30:00",9,"Broadview",4
"68905","2020-04-09 16:30:00",9,"Broadview",5
"68906","2020-04-09 16:30:00",9,"Broadview",3
"68907","2020-04-09 16:30:00",9,"Broadview",5
"68908","2020-04-09 16:30:00",9,"Broadview",6
"68909","2020-04-09 16:30:00",9,"Broadview",4
"68910","2020-04-09 16:30:00",9,"Broadview",5
"68911","2020-04-09 16:30:00",9,"Broadview",6
"68912","2020-04-09 16:30:00",9,"Broadview",5
"68913","2020-04-09 16:30:00",9,"Broadview",5
"68914","2020-04-09 16:30:00",9,"Broadview",5
"68915","2020-04-09 16:30:00",9,"Broadview",4
"68916","2020-04-09 16:30:00",9,"Broadview",6
"68917","2020-04-09 16:30:00",9,"Broadview",4
"68918","2020-04-09 16:30:00",9,"Broadview",5
"68919","2020-04-09 16:30:00",9,"Broadview",5
"68920","2020-04-09 16:30:00",9,"Broadview",6
"68921","2020-04-09 16:30:00",9,"Broadview",5
"68922","2020-04-09 16:30:00",9,"Broadview",5
"68923","2020-04-09 16:30:00",9,"Broadview",6
"68924","2020-04-09 16:30:00",9,"Broadview",5
"68925","2020-04-09 16:30:00",9,"Broadview",5
"68926","2020-04-09 16:30:00",9,"Broadview",4
"68927","2020-04-09 16:30:00",9,"Broadview",5
"68928","2020-04-09 16:30:00",9,"Broadview",5
"68929","2020-04-09 16:30:00",9,"Broadview",5
"68930","2020-04-09 16:30:00",9,"Broadview",5
"68931","2020-04-09 16:30:00",9,"Broadview",5
"68932","2020-04-09 16:30:00",9,"Broadview",5
"68933","2020-04-09 16:30:00",9,"Broadview",5
"68934","2020-04-09 16:30:00",9,"Broadview",4
"68935","2020-04-09 16:30:00",9,"Broadview",5
"68936","2020-04-09 16:30:00",9,"Broadview",3
"68937","2020-04-09 16:30:00",9,"Broadview",5
"68938","2020-04-09 16:30:00",9,"Broadview",7
"68939","2020-04-09 16:30:00",9,"Broadview",5
"68940","2020-04-09 16:30:00",9,"Broadview",5
"68941","2020-04-09 16:30:00",9,"Broadview",6
"68942","2020-04-09 16:30:00",9,"Broadview",5
"68943","2020-04-09 16:30:00",9,"Broadview",6
"68944","2020-04-09 16:30:00",9,"Broadview",5
"68945","2020-04-09 16:30:00",9,"Broadview",5
"68946","2020-04-09 16:30:00",9,"Broadview",3
"68947","2020-04-09 16:30:00",9,"Broadview",5
"68948","2020-04-09 16:30:00",9,"Broadview",6
"68949","2020-04-09 16:30:00",9,"Broadview",6
"68950","2020-04-09 16:30:00",9,"Broadview",5
"68951","2020-04-09 16:30:00",9,"Broadview",5
"68952","2020-04-09 16:30:00",9,"Broadview",4
"68953","2020-04-09 16:30:00",9,"Broadview",5
"68954","2020-04-09 16:30:00",9,"Broadview",5
"68955","2020-04-09 16:30:00",9,"Broadview",5
"68956","2020-04-09 16:30:00",9,"Broadview",6
"68957","2020-04-09 16:30:00",9,"Broadview",5
"68958","2020-04-09 16:30:00",9,"Broadview",5
"68959","2020-04-09 16:30:00",9,"Broadview",5
"68960","2020-04-09 16:30:00",9,"Broadview",5
"68961","2020-04-09 16:30:00",9,"Broadview",5
"68962","2020-04-09 16:30:00",9,"Broadview",6
"68963","2020-04-09 16:30:00",9,"Broadview",4
"68964","2020-04-09 16:30:00",9,"Broadview",6
"68965","2020-04-09 16:30:00",9,"Broadview",5
"68966","2020-04-09 16:30:00",9,"Broadview",5
"68967","2020-04-09 16:30:00",9,"Broadview",5
"68968","2020-04-09 16:30:00",9,"Broadview",4
"68969","2020-04-09 16:30:00",9,"Broadview",6
"68970","2020-04-09 16:30:00",9,"Broadview",5
"68971","2020-04-09 16:30:00",9,"Broadview",5
"68972","2020-04-09 16:30:00",9,"Broadview",5
"68973","2020-04-09 16:30:00",9,"Broadview",5
"68974","2020-04-09 16:30:00",9,"Broadview",6
"68975","2020-04-09 16:30:00",9,"Broadview",5
"68976","2020-04-09 16:30:00",9,"Broadview",5
"68977","2020-04-09 16:30:00",9,"Broadview",5
"68978","2020-04-09 16:30:00",9,"Broadview",4
"68979","2020-04-09 16:30:00",9,"Broadview",4
"68980","2020-04-09 16:30:00",9,"Broadview",6
"68981","2020-04-09 16:30:00",9,"Broadview",5
"68982","2020-04-09 16:30:00",9,"Broadview",4
"68983","2020-04-09 16:30:00",9,"Broadview",5
"68984","2020-04-09 16:30:00",9,"Broadview",6
"68985","2020-04-09 16:30:00",9,"Broadview",5
"68986","2020-04-09 16:30:00",9,"Broadview",4
"68987","2020-04-09 16:30:00",9,"Broadview",5
"68988","2020-04-09 16:30:00",9,"Broadview",3
"68989","2020-04-09 16:30:00",9,"Broadview",5
"68990","2020-04-09 16:30:00",10,"Chapparal",NA
"68991","2020-04-09 16:30:00",10,"Chapparal",NA
"68992","2020-04-09 16:30:00",10,"Chapparal",NA
"68993","2020-04-09 16:30:00",10,"Chapparal",NA
"68994","2020-04-09 16:30:00",10,"Chapparal",NA
"68995","2020-04-09 16:30:00",10,"Chapparal",6
"68996","2020-04-09 16:30:00",10,"Chapparal",NA
"68997","2020-04-09 16:30:00",10,"Chapparal",NA
"68998","2020-04-09 16:30:00",10,"Chapparal",NA
"68999","2020-04-09 16:30:00",11,"Terrapin",1
"69000","2020-04-09 16:30:00",11,"Terrapin",3
"69001","2020-04-09 16:30:00",11,"Terrapin",3
"69002","2020-04-09 16:30:00",11,"Terrapin",2
"69003","2020-04-09 16:30:00",11,"Terrapin",3
"69004","2020-04-09 16:30:00",12,"Pepper Mill",NA
"69005","2020-04-09 16:30:00",12,"Pepper Mill",NA
"69006","2020-04-09 16:30:00",12,"Pepper Mill",NA
"69007","2020-04-09 16:30:00",12,"Pepper Mill",NA
"69008","2020-04-09 16:30:00",12,"Pepper Mill",NA
"69009","2020-04-09 16:30:00",12,"Pepper Mill",NA
"69010","2020-04-09 16:30:00",12,"Pepper Mill",NA
"69011","2020-04-09 16:30:00",12,"Pepper Mill",NA
"69012","2020-04-09 16:30:00",12,"Pepper Mill",NA
"69013","2020-04-09 16:30:00",12,"Pepper Mill",NA
"69014","2020-04-09 16:30:00",12,"Pepper Mill",NA
"69015","2020-04-09 16:30:00",12,"Pepper Mill",NA
"69016","2020-04-09 16:30:00",12,"Pepper Mill",NA
"69017","2020-04-09 16:30:00",12,"Pepper Mill",NA
"69018","2020-04-09 16:30:00",12,"Pepper Mill",NA
"69019","2020-04-09 16:30:00",12,"Pepper Mill",NA
"69020","2020-04-09 16:30:00",12,"Pepper Mill",NA
"69021","2020-04-09 16:30:00",12,"Pepper Mill",NA
"69022","2020-04-09 16:30:00",12,"Pepper Mill",NA
"69023","2020-04-09 16:30:00",12,"Pepper Mill",NA
"69024","2020-04-09 16:30:00",12,"Pepper Mill",NA
