"","time","location","Location_name","power"
"59115","2020-04-09 09:15:00",8,"Scenic Vista",9
"59116","2020-04-09 09:15:00",8,"Scenic Vista",9
"59117","2020-04-09 09:15:00",8,"Scenic Vista",10
"59118","2020-04-09 09:15:00",8,"Scenic Vista",8
"59119","2020-04-09 09:15:00",8,"Scenic Vista",9
"59120","2020-04-09 09:15:00",8,"Scenic Vista",9
"59121","2020-04-09 09:15:00",8,"Scenic Vista",8
"59122","2020-04-09 09:15:00",8,"Scenic Vista",9
"59123","2020-04-09 09:15:00",8,"Scenic Vista",9
"59124","2020-04-09 09:15:00",8,"Scenic Vista",9
"59125","2020-04-09 09:15:00",8,"Scenic Vista",9
"59126","2020-04-09 09:15:00",8,"Scenic Vista",9
"59127","2020-04-09 09:15:00",8,"Scenic Vista",8
"59128","2020-04-09 09:15:00",8,"Scenic Vista",9
"59129","2020-04-09 09:15:00",8,"Scenic Vista",10
"59130","2020-04-09 09:15:00",8,"Scenic Vista",9
"59131","2020-04-09 09:15:00",8,"Scenic Vista",8
"59132","2020-04-09 09:15:00",8,"Scenic Vista",9
"59133","2020-04-09 09:15:00",8,"Scenic Vista",9
"59134","2020-04-09 09:15:00",8,"Scenic Vista",10
"59135","2020-04-09 09:15:00",8,"Scenic Vista",9
"59136","2020-04-09 09:15:00",8,"Scenic Vista",10
"59137","2020-04-09 09:15:00",8,"Scenic Vista",8
"59138","2020-04-09 09:15:00",8,"Scenic Vista",10
"59139","2020-04-09 09:15:00",8,"Scenic Vista",8
"59140","2020-04-09 09:15:00",8,"Scenic Vista",9
"59141","2020-04-09 09:15:00",8,"Scenic Vista",8
"59142","2020-04-09 09:15:00",8,"Scenic Vista",9
"59143","2020-04-09 09:15:00",8,"Scenic Vista",10
"59144","2020-04-09 09:15:00",8,"Scenic Vista",8
"59145","2020-04-09 09:15:00",8,"Scenic Vista",7
"59146","2020-04-09 09:15:00",8,"Scenic Vista",10
"59147","2020-04-09 09:15:00",8,"Scenic Vista",10
"59148","2020-04-09 09:15:00",8,"Scenic Vista",8
"59149","2020-04-09 09:15:00",8,"Scenic Vista",9
"59150","2020-04-09 09:15:00",8,"Scenic Vista",10
"59151","2020-04-09 09:15:00",8,"Scenic Vista",9
"59152","2020-04-09 09:15:00",8,"Scenic Vista",10
"59153","2020-04-09 09:15:00",8,"Scenic Vista",9
"59154","2020-04-09 09:15:00",8,"Scenic Vista",9
"59155","2020-04-09 09:15:00",8,"Scenic Vista",9
"59156","2020-04-09 09:15:00",8,"Scenic Vista",10
"59157","2020-04-09 09:15:00",8,"Scenic Vista",9
"59158","2020-04-09 09:15:00",8,"Scenic Vista",8
"59159","2020-04-09 09:15:00",8,"Scenic Vista",9
"59160","2020-04-09 09:15:00",8,"Scenic Vista",8
"59161","2020-04-09 09:15:00",8,"Scenic Vista",9
"59162","2020-04-09 09:15:00",8,"Scenic Vista",8
"59163","2020-04-09 09:15:00",8,"Scenic Vista",8
"59164","2020-04-09 09:15:00",8,"Scenic Vista",10
"59165","2020-04-09 09:15:00",8,"Scenic Vista",8
"59166","2020-04-09 09:15:00",8,"Scenic Vista",9
"59167","2020-04-09 09:15:00",8,"Scenic Vista",10
"59168","2020-04-09 09:15:00",8,"Scenic Vista",9
"59169","2020-04-09 09:15:00",8,"Scenic Vista",10
"59170","2020-04-09 09:15:00",8,"Scenic Vista",10
"59171","2020-04-09 09:15:00",8,"Scenic Vista",10
"59172","2020-04-09 09:15:00",8,"Scenic Vista",9
"59173","2020-04-09 09:15:00",8,"Scenic Vista",9
"59174","2020-04-09 09:15:00",8,"Scenic Vista",9
"59175","2020-04-09 09:15:00",8,"Scenic Vista",8
"59176","2020-04-09 09:15:00",8,"Scenic Vista",9
"59177","2020-04-09 09:15:00",8,"Scenic Vista",10
"59178","2020-04-09 09:15:00",8,"Scenic Vista",9
"59179","2020-04-09 09:15:00",8,"Scenic Vista",9
"59180","2020-04-09 09:15:00",8,"Scenic Vista",9
"59181","2020-04-09 09:15:00",8,"Scenic Vista",8
"59182","2020-04-09 09:15:00",8,"Scenic Vista",8
"59183","2020-04-09 09:15:00",8,"Scenic Vista",10
"59184","2020-04-09 09:15:00",8,"Scenic Vista",9
"59185","2020-04-09 09:15:00",8,"Scenic Vista",9
"59186","2020-04-09 09:15:00",8,"Scenic Vista",9
"59187","2020-04-09 09:15:00",8,"Scenic Vista",9
"59188","2020-04-09 09:15:00",8,"Scenic Vista",9
"59189","2020-04-09 09:15:00",8,"Scenic Vista",9
"59190","2020-04-09 09:15:00",8,"Scenic Vista",8
"59191","2020-04-09 09:15:00",8,"Scenic Vista",9
"59192","2020-04-09 09:15:00",8,"Scenic Vista",9
"59193","2020-04-09 09:15:00",8,"Scenic Vista",9
"59194","2020-04-09 09:15:00",8,"Scenic Vista",9
"59195","2020-04-09 09:15:00",8,"Scenic Vista",9
"59196","2020-04-09 09:15:00",8,"Scenic Vista",9
"59197","2020-04-09 09:15:00",8,"Scenic Vista",10
"59198","2020-04-09 09:15:00",8,"Scenic Vista",9
"59199","2020-04-09 09:15:00",8,"Scenic Vista",8
"59200","2020-04-09 09:15:00",8,"Scenic Vista",9
"59201","2020-04-09 09:15:00",8,"Scenic Vista",8
"59202","2020-04-09 09:15:00",8,"Scenic Vista",10
"59203","2020-04-09 09:15:00",8,"Scenic Vista",9
"59204","2020-04-09 09:15:00",8,"Scenic Vista",10
"59205","2020-04-09 09:15:00",8,"Scenic Vista",9
"59206","2020-04-09 09:15:00",8,"Scenic Vista",8
"59207","2020-04-09 09:15:00",8,"Scenic Vista",9
"59208","2020-04-09 09:15:00",8,"Scenic Vista",9
"59209","2020-04-09 09:15:00",8,"Scenic Vista",8
"59210","2020-04-09 09:15:00",8,"Scenic Vista",7
"59211","2020-04-09 09:15:00",8,"Scenic Vista",9
"59212","2020-04-09 09:15:00",8,"Scenic Vista",8
"59213","2020-04-09 09:15:00",8,"Scenic Vista",9
"59214","2020-04-09 09:15:00",8,"Scenic Vista",9
"59215","2020-04-09 09:15:00",8,"Scenic Vista",9
"59216","2020-04-09 09:15:00",8,"Scenic Vista",10
"59217","2020-04-09 09:15:00",8,"Scenic Vista",9
"59218","2020-04-09 09:15:00",8,"Scenic Vista",9
"59219","2020-04-09 09:15:00",8,"Scenic Vista",9
"59220","2020-04-09 09:15:00",8,"Scenic Vista",8
"59221","2020-04-09 09:15:00",8,"Scenic Vista",9
"59222","2020-04-09 09:15:00",8,"Scenic Vista",8
"59223","2020-04-09 09:15:00",8,"Scenic Vista",9
"59224","2020-04-09 09:15:00",8,"Scenic Vista",9
"59225","2020-04-09 09:15:00",8,"Scenic Vista",10
"59226","2020-04-09 09:15:00",8,"Scenic Vista",9
"59227","2020-04-09 09:15:00",8,"Scenic Vista",9
"59228","2020-04-09 09:15:00",8,"Scenic Vista",9
"59229","2020-04-09 09:15:00",8,"Scenic Vista",9
"59230","2020-04-09 09:15:00",8,"Scenic Vista",10
"59231","2020-04-09 09:15:00",8,"Scenic Vista",10
"59232","2020-04-09 09:15:00",8,"Scenic Vista",8
"59233","2020-04-09 09:15:00",8,"Scenic Vista",8
"59234","2020-04-09 09:15:00",8,"Scenic Vista",9
"59235","2020-04-09 09:15:00",8,"Scenic Vista",9
"59236","2020-04-09 09:15:00",8,"Scenic Vista",8
"59237","2020-04-09 09:15:00",8,"Scenic Vista",9
"59238","2020-04-09 09:15:00",8,"Scenic Vista",9
"59239","2020-04-09 09:15:00",8,"Scenic Vista",10
"59240","2020-04-09 09:15:00",8,"Scenic Vista",9
"59241","2020-04-09 09:15:00",8,"Scenic Vista",9
"59242","2020-04-09 09:15:00",8,"Scenic Vista",10
"59243","2020-04-09 09:15:00",8,"Scenic Vista",8
"59244","2020-04-09 09:15:00",8,"Scenic Vista",10
"59245","2020-04-09 09:15:00",8,"Scenic Vista",8
"59246","2020-04-09 09:15:00",8,"Scenic Vista",8
"59247","2020-04-09 09:15:00",8,"Scenic Vista",9
"59248","2020-04-09 09:15:00",8,"Scenic Vista",7
"59249","2020-04-09 09:15:00",8,"Scenic Vista",10
"59250","2020-04-09 09:15:00",8,"Scenic Vista",9
"59251","2020-04-09 09:15:00",8,"Scenic Vista",10
"59252","2020-04-09 09:15:00",8,"Scenic Vista",10
"59253","2020-04-09 09:15:00",8,"Scenic Vista",10
"59254","2020-04-09 09:15:00",8,"Scenic Vista",9
"59255","2020-04-09 09:15:00",8,"Scenic Vista",9
"59256","2020-04-09 09:15:00",8,"Scenic Vista",9
"59257","2020-04-09 09:15:00",8,"Scenic Vista",9
"59258","2020-04-09 09:15:00",8,"Scenic Vista",9
"59259","2020-04-09 09:15:00",8,"Scenic Vista",10
"59260","2020-04-09 09:15:00",8,"Scenic Vista",10
"59261","2020-04-09 09:15:00",8,"Scenic Vista",8
"59262","2020-04-09 09:15:00",8,"Scenic Vista",10
"59263","2020-04-09 09:15:00",8,"Scenic Vista",7
"59264","2020-04-09 09:15:00",8,"Scenic Vista",9
"59265","2020-04-09 09:15:00",8,"Scenic Vista",10
"59266","2020-04-09 09:15:00",8,"Scenic Vista",10
"59267","2020-04-09 09:15:00",8,"Scenic Vista",10
"59268","2020-04-09 09:15:00",8,"Scenic Vista",10
"59269","2020-04-09 09:15:00",8,"Scenic Vista",10
"59270","2020-04-09 09:15:00",8,"Scenic Vista",9
"59271","2020-04-09 09:15:00",8,"Scenic Vista",9
"59272","2020-04-09 09:15:00",8,"Scenic Vista",8
"59273","2020-04-09 09:15:00",8,"Scenic Vista",9
"59274","2020-04-09 09:15:00",8,"Scenic Vista",8
"59275","2020-04-09 09:15:00",8,"Scenic Vista",9
"59276","2020-04-09 09:15:00",8,"Scenic Vista",10
"59277","2020-04-09 09:15:00",8,"Scenic Vista",8
"59278","2020-04-09 09:15:00",8,"Scenic Vista",9
"59279","2020-04-09 09:15:00",8,"Scenic Vista",9
"59280","2020-04-09 09:15:00",8,"Scenic Vista",8
"59281","2020-04-09 09:15:00",8,"Scenic Vista",9
"59282","2020-04-09 09:15:00",8,"Scenic Vista",9
"59283","2020-04-09 09:15:00",8,"Scenic Vista",9
"59284","2020-04-09 09:15:00",8,"Scenic Vista",9
"59285","2020-04-09 09:15:00",8,"Scenic Vista",9
"59286","2020-04-09 09:15:00",8,"Scenic Vista",9
"59287","2020-04-09 09:15:00",8,"Scenic Vista",9
"59288","2020-04-09 09:15:00",8,"Scenic Vista",9
"59289","2020-04-09 09:15:00",8,"Scenic Vista",9
"59290","2020-04-09 09:15:00",8,"Scenic Vista",9
"59291","2020-04-09 09:15:00",8,"Scenic Vista",7
"59292","2020-04-09 09:15:00",8,"Scenic Vista",10
"59293","2020-04-09 09:15:00",8,"Scenic Vista",9
"59294","2020-04-09 09:15:00",8,"Scenic Vista",8
"59295","2020-04-09 09:15:00",8,"Scenic Vista",9
"59296","2020-04-09 09:15:00",8,"Scenic Vista",10
"59297","2020-04-09 09:15:00",8,"Scenic Vista",8
"59298","2020-04-09 09:15:00",8,"Scenic Vista",7
"59299","2020-04-09 09:15:00",8,"Scenic Vista",9
"59300","2020-04-09 09:15:00",8,"Scenic Vista",9
"59301","2020-04-09 09:15:00",8,"Scenic Vista",10
"59302","2020-04-09 09:15:00",8,"Scenic Vista",9
"59303","2020-04-09 09:15:00",8,"Scenic Vista",9
"59304","2020-04-09 09:15:00",8,"Scenic Vista",8
"59305","2020-04-09 09:15:00",8,"Scenic Vista",9
"59306","2020-04-09 09:15:00",8,"Scenic Vista",9
"59307","2020-04-09 09:15:00",8,"Scenic Vista",9
"59308","2020-04-09 09:15:00",8,"Scenic Vista",9
"59309","2020-04-09 09:15:00",8,"Scenic Vista",9
"59310","2020-04-09 09:15:00",8,"Scenic Vista",9
"59311","2020-04-09 09:15:00",8,"Scenic Vista",10
"59312","2020-04-09 09:15:00",8,"Scenic Vista",8
"59313","2020-04-09 09:15:00",8,"Scenic Vista",9
"59314","2020-04-09 09:15:00",8,"Scenic Vista",9
"59315","2020-04-09 09:15:00",8,"Scenic Vista",8
"59316","2020-04-09 09:15:00",8,"Scenic Vista",9
"59317","2020-04-09 09:15:00",8,"Scenic Vista",10
"59318","2020-04-09 09:15:00",8,"Scenic Vista",10
"59319","2020-04-09 09:15:00",8,"Scenic Vista",8
"59320","2020-04-09 09:15:00",8,"Scenic Vista",8
"59321","2020-04-09 09:15:00",8,"Scenic Vista",9
"59322","2020-04-09 09:15:00",8,"Scenic Vista",10
"59323","2020-04-09 09:15:00",8,"Scenic Vista",9
"59324","2020-04-09 09:15:00",8,"Scenic Vista",8
"59325","2020-04-09 09:15:00",8,"Scenic Vista",9
"59326","2020-04-09 09:15:00",8,"Scenic Vista",10
"59327","2020-04-09 09:15:00",8,"Scenic Vista",10
"59328","2020-04-09 09:15:00",8,"Scenic Vista",9
"59329","2020-04-09 09:15:00",8,"Scenic Vista",9
"59330","2020-04-09 09:15:00",8,"Scenic Vista",10
"59331","2020-04-09 09:15:00",8,"Scenic Vista",9
"59332","2020-04-09 09:15:00",8,"Scenic Vista",9
"59333","2020-04-09 09:15:00",8,"Scenic Vista",10
"59334","2020-04-09 09:15:00",8,"Scenic Vista",10
"59335","2020-04-09 09:15:00",8,"Scenic Vista",8
"59336","2020-04-09 09:15:00",8,"Scenic Vista",10
"59337","2020-04-09 09:15:00",8,"Scenic Vista",9
"59338","2020-04-09 09:15:00",8,"Scenic Vista",9
"59339","2020-04-09 09:15:00",8,"Scenic Vista",9
"59340","2020-04-09 09:15:00",8,"Scenic Vista",9
"59341","2020-04-09 09:15:00",8,"Scenic Vista",9
"59342","2020-04-09 09:15:00",8,"Scenic Vista",8
"59343","2020-04-09 09:15:00",8,"Scenic Vista",9
"59344","2020-04-09 09:15:00",8,"Scenic Vista",9
"59345","2020-04-09 09:15:00",8,"Scenic Vista",9
"59346","2020-04-09 09:15:00",8,"Scenic Vista",10
"59347","2020-04-09 09:15:00",8,"Scenic Vista",8
"59348","2020-04-09 09:15:00",8,"Scenic Vista",8
"59349","2020-04-09 09:15:00",8,"Scenic Vista",9
"59350","2020-04-09 09:15:00",8,"Scenic Vista",10
"59351","2020-04-09 09:15:00",8,"Scenic Vista",9
"59352","2020-04-09 09:15:00",8,"Scenic Vista",10
"59353","2020-04-09 09:15:00",8,"Scenic Vista",10
"59354","2020-04-09 09:15:00",8,"Scenic Vista",8
"59355","2020-04-09 09:15:00",8,"Scenic Vista",10
"59356","2020-04-09 09:15:00",8,"Scenic Vista",10
"59357","2020-04-09 09:15:00",8,"Scenic Vista",7
"59358","2020-04-09 09:15:00",8,"Scenic Vista",9
"59359","2020-04-09 09:15:00",8,"Scenic Vista",8
"59360","2020-04-09 09:15:00",8,"Scenic Vista",9
"59361","2020-04-09 09:15:00",8,"Scenic Vista",8
"59362","2020-04-09 09:15:00",8,"Scenic Vista",9
"59363","2020-04-09 09:15:00",8,"Scenic Vista",9
"59364","2020-04-09 09:15:00",8,"Scenic Vista",9
"59365","2020-04-09 09:15:00",8,"Scenic Vista",8
"59366","2020-04-09 09:15:00",8,"Scenic Vista",9
"59367","2020-04-09 09:15:00",8,"Scenic Vista",10
"59368","2020-04-09 09:15:00",8,"Scenic Vista",10
"59369","2020-04-09 09:15:00",8,"Scenic Vista",10
"59370","2020-04-09 09:15:00",8,"Scenic Vista",9
"59371","2020-04-09 09:15:00",8,"Scenic Vista",9
"59372","2020-04-09 09:15:00",8,"Scenic Vista",8
"59373","2020-04-09 09:15:00",8,"Scenic Vista",8
"59374","2020-04-09 09:15:00",8,"Scenic Vista",9
"59375","2020-04-09 09:15:00",8,"Scenic Vista",9
"59376","2020-04-09 09:15:00",8,"Scenic Vista",9
"59377","2020-04-09 09:15:00",8,"Scenic Vista",9
"59378","2020-04-09 09:15:00",8,"Scenic Vista",9
"59379","2020-04-09 09:15:00",8,"Scenic Vista",8
"59380","2020-04-09 09:15:00",8,"Scenic Vista",10
"59381","2020-04-09 09:15:00",8,"Scenic Vista",10
"59382","2020-04-09 09:15:00",8,"Scenic Vista",9
"59383","2020-04-09 09:15:00",8,"Scenic Vista",8
"59384","2020-04-09 09:15:00",8,"Scenic Vista",9
"59385","2020-04-09 09:15:00",8,"Scenic Vista",10
"59386","2020-04-09 09:15:00",8,"Scenic Vista",9
"59387","2020-04-09 09:15:00",8,"Scenic Vista",9
"59388","2020-04-09 09:15:00",8,"Scenic Vista",7
"59389","2020-04-09 09:15:00",8,"Scenic Vista",9
"59390","2020-04-09 09:15:00",8,"Scenic Vista",9
"59391","2020-04-09 09:15:00",8,"Scenic Vista",8
"59392","2020-04-09 09:15:00",8,"Scenic Vista",10
"59393","2020-04-09 09:15:00",8,"Scenic Vista",9
"59394","2020-04-09 09:15:00",8,"Scenic Vista",10
"59395","2020-04-09 09:15:00",8,"Scenic Vista",9
"59396","2020-04-09 09:15:00",8,"Scenic Vista",9
"59397","2020-04-09 09:15:00",8,"Scenic Vista",9
"59398","2020-04-09 09:15:00",8,"Scenic Vista",8
"59399","2020-04-09 09:15:00",8,"Scenic Vista",9
"59400","2020-04-09 09:15:00",8,"Scenic Vista",10
"59401","2020-04-09 09:15:00",8,"Scenic Vista",10
"59402","2020-04-09 09:15:00",8,"Scenic Vista",9
"59403","2020-04-09 09:15:00",8,"Scenic Vista",9
"59404","2020-04-09 09:15:00",8,"Scenic Vista",9
"59405","2020-04-09 09:15:00",8,"Scenic Vista",10
"59406","2020-04-09 09:15:00",8,"Scenic Vista",9
"59407","2020-04-09 09:15:00",8,"Scenic Vista",9
"59408","2020-04-09 09:15:00",8,"Scenic Vista",9
"59409","2020-04-09 09:15:00",8,"Scenic Vista",9
"59410","2020-04-09 09:15:00",8,"Scenic Vista",8
"59411","2020-04-09 09:15:00",8,"Scenic Vista",10
"59412","2020-04-09 09:15:00",8,"Scenic Vista",8
"59413","2020-04-09 09:15:00",8,"Scenic Vista",10
"59414","2020-04-09 09:15:00",8,"Scenic Vista",9
"59415","2020-04-09 09:15:00",8,"Scenic Vista",9
"59416","2020-04-09 09:15:00",8,"Scenic Vista",9
"59417","2020-04-09 09:15:00",8,"Scenic Vista",9
"59418","2020-04-09 09:15:00",8,"Scenic Vista",10
"59419","2020-04-09 09:15:00",8,"Scenic Vista",10
"59420","2020-04-09 09:15:00",8,"Scenic Vista",8
"59421","2020-04-09 09:15:00",8,"Scenic Vista",8
"59422","2020-04-09 09:15:00",8,"Scenic Vista",9
"59423","2020-04-09 09:15:00",8,"Scenic Vista",10
"59424","2020-04-09 09:15:00",8,"Scenic Vista",8
"59425","2020-04-09 09:15:00",8,"Scenic Vista",10
"59426","2020-04-09 09:15:00",8,"Scenic Vista",9
"59427","2020-04-09 09:15:00",8,"Scenic Vista",9
"59428","2020-04-09 09:15:00",8,"Scenic Vista",10
"59429","2020-04-09 09:15:00",8,"Scenic Vista",9
"59430","2020-04-09 09:15:00",8,"Scenic Vista",8
"59431","2020-04-09 09:15:00",8,"Scenic Vista",10
"59432","2020-04-09 09:15:00",8,"Scenic Vista",9
"59433","2020-04-09 09:15:00",8,"Scenic Vista",8
"59434","2020-04-09 09:15:00",8,"Scenic Vista",9
"59435","2020-04-09 09:15:00",8,"Scenic Vista",8
"59436","2020-04-09 09:15:00",8,"Scenic Vista",10
"59437","2020-04-09 09:15:00",8,"Scenic Vista",9
"59438","2020-04-09 09:15:00",8,"Scenic Vista",9
"59439","2020-04-09 09:15:00",8,"Scenic Vista",9
"59440","2020-04-09 09:15:00",8,"Scenic Vista",9
"59441","2020-04-09 09:15:00",8,"Scenic Vista",8
"59442","2020-04-09 09:15:00",8,"Scenic Vista",9
"59443","2020-04-09 09:15:00",8,"Scenic Vista",9
"59444","2020-04-09 09:15:00",8,"Scenic Vista",9
"59445","2020-04-09 09:15:00",8,"Scenic Vista",8
"59446","2020-04-09 09:15:00",8,"Scenic Vista",9
"59447","2020-04-09 09:15:00",8,"Scenic Vista",9
"59448","2020-04-09 09:15:00",8,"Scenic Vista",9
"59449","2020-04-09 09:15:00",8,"Scenic Vista",10
"59450","2020-04-09 09:15:00",8,"Scenic Vista",9
"59451","2020-04-09 09:15:00",8,"Scenic Vista",8
"59452","2020-04-09 09:15:00",8,"Scenic Vista",10
"59453","2020-04-09 09:15:00",8,"Scenic Vista",10
"59454","2020-04-09 09:15:00",8,"Scenic Vista",9
"59455","2020-04-09 09:15:00",8,"Scenic Vista",8
"59456","2020-04-09 09:15:00",8,"Scenic Vista",9
"59457","2020-04-09 09:15:00",8,"Scenic Vista",9
"59458","2020-04-09 09:15:00",8,"Scenic Vista",9
"59459","2020-04-09 09:15:00",8,"Scenic Vista",9
"59460","2020-04-09 09:15:00",8,"Scenic Vista",10
"59461","2020-04-09 09:15:00",8,"Scenic Vista",8
"59462","2020-04-09 09:15:00",8,"Scenic Vista",8
"59463","2020-04-09 09:15:00",8,"Scenic Vista",9
"59464","2020-04-09 09:15:00",8,"Scenic Vista",9
"59465","2020-04-09 09:15:00",8,"Scenic Vista",9
"59466","2020-04-09 09:15:00",8,"Scenic Vista",9
"59467","2020-04-09 09:15:00",8,"Scenic Vista",10
"59468","2020-04-09 09:15:00",8,"Scenic Vista",9
"59469","2020-04-09 09:15:00",8,"Scenic Vista",10
"59470","2020-04-09 09:15:00",8,"Scenic Vista",9
"59471","2020-04-09 09:15:00",8,"Scenic Vista",10
"59472","2020-04-09 09:15:00",8,"Scenic Vista",7
"59473","2020-04-09 09:15:00",8,"Scenic Vista",10
"59474","2020-04-09 09:15:00",8,"Scenic Vista",9
"59475","2020-04-09 09:15:00",8,"Scenic Vista",9
"59476","2020-04-09 09:15:00",8,"Scenic Vista",9
"59477","2020-04-09 09:15:00",8,"Scenic Vista",10
"59478","2020-04-09 09:15:00",8,"Scenic Vista",7
"59479","2020-04-09 09:15:00",8,"Scenic Vista",10
"59480","2020-04-09 09:15:00",8,"Scenic Vista",9
"59481","2020-04-09 09:15:00",8,"Scenic Vista",9
"59482","2020-04-09 09:15:00",8,"Scenic Vista",9
"59483","2020-04-09 09:15:00",8,"Scenic Vista",10
"59484","2020-04-09 09:15:00",8,"Scenic Vista",9
"59485","2020-04-09 09:15:00",8,"Scenic Vista",9
"59486","2020-04-09 09:15:00",8,"Scenic Vista",9
"59487","2020-04-09 09:15:00",8,"Scenic Vista",9
"59488","2020-04-09 09:15:00",8,"Scenic Vista",9
"59489","2020-04-09 09:15:00",8,"Scenic Vista",9
"59490","2020-04-09 09:15:00",8,"Scenic Vista",10
"59491","2020-04-09 09:15:00",8,"Scenic Vista",10
"59492","2020-04-09 09:15:00",8,"Scenic Vista",9
"59493","2020-04-09 09:15:00",8,"Scenic Vista",8
"59494","2020-04-09 09:15:00",8,"Scenic Vista",8
"59495","2020-04-09 09:15:00",8,"Scenic Vista",8
"59496","2020-04-09 09:15:00",8,"Scenic Vista",10
"59497","2020-04-09 09:15:00",8,"Scenic Vista",9
"59498","2020-04-09 09:15:00",8,"Scenic Vista",9
"59499","2020-04-09 09:15:00",8,"Scenic Vista",8
"59500","2020-04-09 09:15:00",8,"Scenic Vista",8
"59501","2020-04-09 09:15:00",8,"Scenic Vista",9
"59502","2020-04-09 09:15:00",8,"Scenic Vista",9
"59503","2020-04-09 09:15:00",8,"Scenic Vista",8
"59504","2020-04-09 09:15:00",8,"Scenic Vista",9
"59505","2020-04-09 09:15:00",8,"Scenic Vista",10
"59506","2020-04-09 09:15:00",8,"Scenic Vista",9
"59507","2020-04-09 09:15:00",8,"Scenic Vista",9
"59508","2020-04-09 09:15:00",8,"Scenic Vista",9
"59509","2020-04-09 09:15:00",8,"Scenic Vista",8
"59510","2020-04-09 09:15:00",8,"Scenic Vista",9
"59511","2020-04-09 09:15:00",8,"Scenic Vista",9
"59512","2020-04-09 09:15:00",8,"Scenic Vista",8
"59513","2020-04-09 09:15:00",8,"Scenic Vista",10
"59514","2020-04-09 09:15:00",8,"Scenic Vista",10
"59515","2020-04-09 09:15:00",8,"Scenic Vista",9
"59516","2020-04-09 09:15:00",8,"Scenic Vista",10
"59517","2020-04-09 09:15:00",8,"Scenic Vista",9
"59518","2020-04-09 09:15:00",8,"Scenic Vista",9
"59519","2020-04-09 09:15:00",8,"Scenic Vista",9
"59520","2020-04-09 09:15:00",8,"Scenic Vista",9
"59521","2020-04-09 09:15:00",8,"Scenic Vista",10
"59522","2020-04-09 09:15:00",8,"Scenic Vista",9
"59523","2020-04-09 09:15:00",8,"Scenic Vista",10
"59524","2020-04-09 09:15:00",8,"Scenic Vista",10
"59525","2020-04-09 09:15:00",8,"Scenic Vista",9
"59526","2020-04-09 09:15:00",8,"Scenic Vista",9
"59527","2020-04-09 09:15:00",8,"Scenic Vista",8
"59528","2020-04-09 09:15:00",8,"Scenic Vista",10
"59529","2020-04-09 09:15:00",8,"Scenic Vista",9
"59530","2020-04-09 09:15:00",8,"Scenic Vista",8
"59531","2020-04-09 09:15:00",8,"Scenic Vista",9
"59532","2020-04-09 09:15:00",8,"Scenic Vista",9
"59533","2020-04-09 09:15:00",8,"Scenic Vista",8
"59534","2020-04-09 09:15:00",8,"Scenic Vista",9
"59535","2020-04-09 09:15:00",8,"Scenic Vista",9
"59536","2020-04-09 09:15:00",8,"Scenic Vista",10
"59537","2020-04-09 09:15:00",8,"Scenic Vista",9
"59538","2020-04-09 09:15:00",8,"Scenic Vista",9
"59539","2020-04-09 09:15:00",8,"Scenic Vista",10
"59540","2020-04-09 09:15:00",8,"Scenic Vista",9
"59541","2020-04-09 09:15:00",8,"Scenic Vista",9
"59542","2020-04-09 09:15:00",8,"Scenic Vista",10
"59543","2020-04-09 09:15:00",8,"Scenic Vista",9
"59544","2020-04-09 09:15:00",8,"Scenic Vista",9
"59545","2020-04-09 09:15:00",8,"Scenic Vista",8
"59546","2020-04-09 09:15:00",8,"Scenic Vista",9
"59547","2020-04-09 09:15:00",8,"Scenic Vista",9
"59548","2020-04-09 09:15:00",8,"Scenic Vista",9
"59549","2020-04-09 09:15:00",8,"Scenic Vista",10
"59550","2020-04-09 09:15:00",8,"Scenic Vista",10
"59551","2020-04-09 09:15:00",8,"Scenic Vista",10
"59552","2020-04-09 09:15:00",8,"Scenic Vista",8
"59553","2020-04-09 09:15:00",8,"Scenic Vista",8
"59554","2020-04-09 09:15:00",8,"Scenic Vista",9
"59555","2020-04-09 09:15:00",8,"Scenic Vista",9
"59556","2020-04-09 09:15:00",8,"Scenic Vista",9
"59557","2020-04-09 09:15:00",8,"Scenic Vista",9
"59558","2020-04-09 09:15:00",8,"Scenic Vista",10
"59559","2020-04-09 09:15:00",8,"Scenic Vista",9
"59560","2020-04-09 09:15:00",8,"Scenic Vista",9
"59561","2020-04-09 09:15:00",8,"Scenic Vista",9
"59562","2020-04-09 09:15:00",8,"Scenic Vista",9
"59563","2020-04-09 09:15:00",8,"Scenic Vista",9
"59564","2020-04-09 09:15:00",8,"Scenic Vista",10
"59565","2020-04-09 09:15:00",8,"Scenic Vista",10
"59566","2020-04-09 09:15:00",8,"Scenic Vista",9
"59567","2020-04-09 09:15:00",8,"Scenic Vista",9
"59568","2020-04-09 09:15:00",8,"Scenic Vista",10
"59569","2020-04-09 09:15:00",8,"Scenic Vista",9
"59570","2020-04-09 09:15:00",8,"Scenic Vista",8
"59571","2020-04-09 09:15:00",8,"Scenic Vista",9
"59572","2020-04-09 09:15:00",8,"Scenic Vista",10
"59573","2020-04-09 09:15:00",8,"Scenic Vista",10
"59574","2020-04-09 09:15:00",8,"Scenic Vista",9
"59575","2020-04-09 09:15:00",8,"Scenic Vista",10
"59576","2020-04-09 09:15:00",8,"Scenic Vista",9
"59577","2020-04-09 09:15:00",8,"Scenic Vista",10
"59578","2020-04-09 09:15:00",8,"Scenic Vista",10
"59579","2020-04-09 09:15:00",8,"Scenic Vista",8
"59580","2020-04-09 09:15:00",8,"Scenic Vista",9
