"","time","location","Location_name","buildings"
"68055","2020-04-09 16:15:00",19,"West Parton",2
"68056","2020-04-09 16:15:00",19,"West Parton",1
"68057","2020-04-09 16:15:00",19,"West Parton",3
"68058","2020-04-09 16:15:00",19,"West Parton",2
"68059","2020-04-09 16:15:00",19,"West Parton",2
"68060","2020-04-09 16:15:00",19,"West Parton",2
"68061","2020-04-09 16:15:00",19,"West Parton",2
"68062","2020-04-09 16:15:00",19,"West Parton",2
"68063","2020-04-09 16:20:00",1,"Palace Hills",3
"68064","2020-04-09 16:20:00",1,"Palace Hills",2
"68065","2020-04-09 16:20:00",1,"Palace Hills",2
"68066","2020-04-09 16:20:00",2,"Northwest",1
"68067","2020-04-09 16:20:00",2,"Northwest",1
"68068","2020-04-09 16:20:00",2,"Northwest",1
"68069","2020-04-09 16:20:00",2,"Northwest",1
"68070","2020-04-09 16:20:00",2,"Northwest",2
"68071","2020-04-09 16:20:00",2,"Northwest",1
"68072","2020-04-09 16:20:00",2,"Northwest",1
"68073","2020-04-09 16:20:00",2,"Northwest",0
"68074","2020-04-09 16:20:00",2,"Northwest",0
"68075","2020-04-09 16:20:00",2,"Northwest",0
"68076","2020-04-09 16:20:00",2,"Northwest",2
"68077","2020-04-09 16:20:00",2,"Northwest",3
"68078","2020-04-09 16:20:00",2,"Northwest",1
"68079","2020-04-09 16:20:00",2,"Northwest",1
"68080","2020-04-09 16:20:00",2,"Northwest",2
"68081","2020-04-09 16:20:00",2,"Northwest",1
"68082","2020-04-09 16:20:00",2,"Northwest",1
"68083","2020-04-09 16:20:00",2,"Northwest",1
"68084","2020-04-09 16:20:00",2,"Northwest",0
"68085","2020-04-09 16:20:00",2,"Northwest",0
"68086","2020-04-09 16:20:00",2,"Northwest",2
"68087","2020-04-09 16:20:00",2,"Northwest",0
"68088","2020-04-09 16:20:00",2,"Northwest",2
"68089","2020-04-09 16:20:00",2,"Northwest",2
"68090","2020-04-09 16:20:00",2,"Northwest",1
"68091","2020-04-09 16:20:00",2,"Northwest",0
"68092","2020-04-09 16:20:00",4,"Safe Town",4
"68093","2020-04-09 16:20:00",4,"Safe Town",4
"68094","2020-04-09 16:20:00",4,"Safe Town",6
"68095","2020-04-09 16:20:00",4,"Safe Town",5
"68096","2020-04-09 16:20:00",4,"Safe Town",5
"68097","2020-04-09 16:20:00",4,"Safe Town",5
"68098","2020-04-09 16:20:00",4,"Safe Town",5
"68099","2020-04-09 16:20:00",4,"Safe Town",6
"68100","2020-04-09 16:20:00",4,"Safe Town",4
"68101","2020-04-09 16:20:00",4,"Safe Town",5
"68102","2020-04-09 16:20:00",4,"Safe Town",6
"68103","2020-04-09 16:20:00",4,"Safe Town",6
"68104","2020-04-09 16:20:00",4,"Safe Town",5
"68105","2020-04-09 16:20:00",4,"Safe Town",5
"68106","2020-04-09 16:20:00",4,"Safe Town",5
"68107","2020-04-09 16:20:00",4,"Safe Town",4
"68108","2020-04-09 16:20:00",4,"Safe Town",6
"68109","2020-04-09 16:20:00",4,"Safe Town",4
"68110","2020-04-09 16:20:00",4,"Safe Town",6
"68111","2020-04-09 16:20:00",4,"Safe Town",5
"68112","2020-04-09 16:20:00",4,"Safe Town",6
"68113","2020-04-09 16:20:00",4,"Safe Town",5
"68114","2020-04-09 16:20:00",5,"Southwest",3
"68115","2020-04-09 16:20:00",5,"Southwest",3
"68116","2020-04-09 16:20:00",5,"Southwest",3
"68117","2020-04-09 16:20:00",5,"Southwest",4
"68118","2020-04-09 16:20:00",6,"Downtown",5
"68119","2020-04-09 16:20:00",6,"Downtown",3
"68120","2020-04-09 16:20:00",6,"Downtown",3
"68121","2020-04-09 16:20:00",6,"Downtown",1
"68122","2020-04-09 16:20:00",6,"Downtown",3
"68123","2020-04-09 16:20:00",6,"Downtown",3
"68124","2020-04-09 16:20:00",6,"Downtown",3
"68125","2020-04-09 16:20:00",6,"Downtown",3
"68126","2020-04-09 16:20:00",6,"Downtown",3
"68127","2020-04-09 16:20:00",6,"Downtown",4
"68128","2020-04-09 16:20:00",6,"Downtown",2
"68129","2020-04-09 16:20:00",6,"Downtown",2
"68130","2020-04-09 16:20:00",6,"Downtown",4
"68131","2020-04-09 16:20:00",6,"Downtown",3
"68132","2020-04-09 16:20:00",6,"Downtown",1
"68133","2020-04-09 16:20:00",6,"Downtown",2
"68134","2020-04-09 16:20:00",6,"Downtown",3
"68135","2020-04-09 16:20:00",7,"Wilson Forest",NA
"68136","2020-04-09 16:20:00",8,"Scenic Vista",6
"68137","2020-04-09 16:20:00",8,"Scenic Vista",7
"68138","2020-04-09 16:20:00",8,"Scenic Vista",6
"68139","2020-04-09 16:20:00",8,"Scenic Vista",8
"68140","2020-04-09 16:20:00",8,"Scenic Vista",7
"68141","2020-04-09 16:20:00",8,"Scenic Vista",7
"68142","2020-04-09 16:20:00",8,"Scenic Vista",7
"68143","2020-04-09 16:20:00",8,"Scenic Vista",8
"68144","2020-04-09 16:20:00",8,"Scenic Vista",8
"68145","2020-04-09 16:20:00",8,"Scenic Vista",7
"68146","2020-04-09 16:20:00",8,"Scenic Vista",7
"68147","2020-04-09 16:20:00",8,"Scenic Vista",7
"68148","2020-04-09 16:20:00",8,"Scenic Vista",7
"68149","2020-04-09 16:20:00",8,"Scenic Vista",8
"68150","2020-04-09 16:20:00",8,"Scenic Vista",8
"68151","2020-04-09 16:20:00",8,"Scenic Vista",6
"68152","2020-04-09 16:20:00",8,"Scenic Vista",7
"68153","2020-04-09 16:20:00",8,"Scenic Vista",8
"68154","2020-04-09 16:20:00",8,"Scenic Vista",6
"68155","2020-04-09 16:20:00",9,"Broadview",1
"68156","2020-04-09 16:20:00",9,"Broadview",2
"68157","2020-04-09 16:20:00",9,"Broadview",7
"68158","2020-04-09 16:20:00",9,"Broadview",6
"68159","2020-04-09 16:20:00",9,"Broadview",5
"68160","2020-04-09 16:20:00",9,"Broadview",6
"68161","2020-04-09 16:20:00",9,"Broadview",6
"68162","2020-04-09 16:20:00",9,"Broadview",7
"68163","2020-04-09 16:20:00",9,"Broadview",5
"68164","2020-04-09 16:20:00",9,"Broadview",6
"68165","2020-04-09 16:20:00",9,"Broadview",7
"68166","2020-04-09 16:20:00",9,"Broadview",7
"68167","2020-04-09 16:20:00",9,"Broadview",5
"68168","2020-04-09 16:20:00",9,"Broadview",6
"68169","2020-04-09 16:20:00",9,"Broadview",6
"68170","2020-04-09 16:20:00",9,"Broadview",6
"68171","2020-04-09 16:20:00",9,"Broadview",5
"68172","2020-04-09 16:20:00",9,"Broadview",6
"68173","2020-04-09 16:20:00",9,"Broadview",6
"68174","2020-04-09 16:20:00",9,"Broadview",7
"68175","2020-04-09 16:20:00",9,"Broadview",6
"68176","2020-04-09 16:20:00",9,"Broadview",7
"68177","2020-04-09 16:20:00",9,"Broadview",6
"68178","2020-04-09 16:20:00",9,"Broadview",5
"68179","2020-04-09 16:20:00",9,"Broadview",6
"68180","2020-04-09 16:20:00",9,"Broadview",6
"68181","2020-04-09 16:20:00",9,"Broadview",6
"68182","2020-04-09 16:20:00",9,"Broadview",6
"68183","2020-04-09 16:20:00",9,"Broadview",5
"68184","2020-04-09 16:20:00",9,"Broadview",6
"68185","2020-04-09 16:20:00",9,"Broadview",6
"68186","2020-04-09 16:20:00",9,"Broadview",6
"68187","2020-04-09 16:20:00",9,"Broadview",6
"68188","2020-04-09 16:20:00",9,"Broadview",6
"68189","2020-04-09 16:20:00",9,"Broadview",7
"68190","2020-04-09 16:20:00",9,"Broadview",6
"68191","2020-04-09 16:20:00",9,"Broadview",6
"68192","2020-04-09 16:20:00",9,"Broadview",6
"68193","2020-04-09 16:20:00",9,"Broadview",6
"68194","2020-04-09 16:20:00",9,"Broadview",6
"68195","2020-04-09 16:20:00",9,"Broadview",6
"68196","2020-04-09 16:20:00",9,"Broadview",6
"68197","2020-04-09 16:20:00",9,"Broadview",6
"68198","2020-04-09 16:20:00",9,"Broadview",6
"68199","2020-04-09 16:20:00",9,"Broadview",5
"68200","2020-04-09 16:20:00",9,"Broadview",5
"68201","2020-04-09 16:20:00",9,"Broadview",6
"68202","2020-04-09 16:20:00",9,"Broadview",6
"68203","2020-04-09 16:20:00",9,"Broadview",6
"68204","2020-04-09 16:20:00",9,"Broadview",6
"68205","2020-04-09 16:20:00",9,"Broadview",6
"68206","2020-04-09 16:20:00",9,"Broadview",6
"68207","2020-04-09 16:20:00",9,"Broadview",5
"68208","2020-04-09 16:20:00",9,"Broadview",3
"68209","2020-04-09 16:20:00",9,"Broadview",7
"68210","2020-04-09 16:20:00",9,"Broadview",5
"68211","2020-04-09 16:20:00",9,"Broadview",6
"68212","2020-04-09 16:20:00",9,"Broadview",6
"68213","2020-04-09 16:20:00",9,"Broadview",5
"68214","2020-04-09 16:20:00",9,"Broadview",6
"68215","2020-04-09 16:20:00",9,"Broadview",7
"68216","2020-04-09 16:20:00",9,"Broadview",6
"68217","2020-04-09 16:20:00",9,"Broadview",6
"68218","2020-04-09 16:20:00",9,"Broadview",5
"68219","2020-04-09 16:20:00",9,"Broadview",6
"68220","2020-04-09 16:20:00",9,"Broadview",6
"68221","2020-04-09 16:20:00",9,"Broadview",7
"68222","2020-04-09 16:20:00",9,"Broadview",6
"68223","2020-04-09 16:20:00",9,"Broadview",6
"68224","2020-04-09 16:20:00",9,"Broadview",6
"68225","2020-04-09 16:20:00",9,"Broadview",6
"68226","2020-04-09 16:20:00",9,"Broadview",6
"68227","2020-04-09 16:20:00",9,"Broadview",5
"68228","2020-04-09 16:20:00",9,"Broadview",5
"68229","2020-04-09 16:20:00",9,"Broadview",7
"68230","2020-04-09 16:20:00",9,"Broadview",7
"68231","2020-04-09 16:20:00",9,"Broadview",6
"68232","2020-04-09 16:20:00",9,"Broadview",6
"68233","2020-04-09 16:20:00",9,"Broadview",6
"68234","2020-04-09 16:20:00",9,"Broadview",6
"68235","2020-04-09 16:20:00",9,"Broadview",5
"68236","2020-04-09 16:20:00",9,"Broadview",7
"68237","2020-04-09 16:20:00",9,"Broadview",5
"68238","2020-04-09 16:20:00",9,"Broadview",6
"68239","2020-04-09 16:20:00",9,"Broadview",5
"68240","2020-04-09 16:20:00",9,"Broadview",6
"68241","2020-04-09 16:20:00",9,"Broadview",6
"68242","2020-04-09 16:20:00",9,"Broadview",6
"68243","2020-04-09 16:20:00",9,"Broadview",7
"68244","2020-04-09 16:20:00",9,"Broadview",6
"68245","2020-04-09 16:20:00",9,"Broadview",7
"68246","2020-04-09 16:20:00",9,"Broadview",6
"68247","2020-04-09 16:20:00",9,"Broadview",7
"68248","2020-04-09 16:20:00",9,"Broadview",5
"68249","2020-04-09 16:20:00",9,"Broadview",7
"68250","2020-04-09 16:20:00",9,"Broadview",7
"68251","2020-04-09 16:20:00",9,"Broadview",6
"68252","2020-04-09 16:20:00",9,"Broadview",7
"68253","2020-04-09 16:20:00",9,"Broadview",6
"68254","2020-04-09 16:20:00",9,"Broadview",5
"68255","2020-04-09 16:20:00",9,"Broadview",4
"68256","2020-04-09 16:20:00",9,"Broadview",7
"68257","2020-04-09 16:20:00",9,"Broadview",7
"68258","2020-04-09 16:20:00",9,"Broadview",6
"68259","2020-04-09 16:20:00",9,"Broadview",7
"68260","2020-04-09 16:20:00",9,"Broadview",5
"68261","2020-04-09 16:20:00",9,"Broadview",6
"68262","2020-04-09 16:20:00",9,"Broadview",5
"68263","2020-04-09 16:20:00",9,"Broadview",6
"68264","2020-04-09 16:20:00",9,"Broadview",6
"68265","2020-04-09 16:20:00",9,"Broadview",6
"68266","2020-04-09 16:20:00",9,"Broadview",6
"68267","2020-04-09 16:20:00",9,"Broadview",7
"68268","2020-04-09 16:20:00",9,"Broadview",5
"68269","2020-04-09 16:20:00",9,"Broadview",6
"68270","2020-04-09 16:20:00",9,"Broadview",7
"68271","2020-04-09 16:20:00",9,"Broadview",6
"68272","2020-04-09 16:20:00",9,"Broadview",6
"68273","2020-04-09 16:20:00",9,"Broadview",5
"68274","2020-04-09 16:20:00",9,"Broadview",7
"68275","2020-04-09 16:20:00",9,"Broadview",6
"68276","2020-04-09 16:20:00",9,"Broadview",6
"68277","2020-04-09 16:20:00",9,"Broadview",6
"68278","2020-04-09 16:20:00",9,"Broadview",6
"68279","2020-04-09 16:20:00",9,"Broadview",6
"68280","2020-04-09 16:20:00",9,"Broadview",5
"68281","2020-04-09 16:20:00",9,"Broadview",6
"68282","2020-04-09 16:20:00",9,"Broadview",6
"68283","2020-04-09 16:20:00",10,"Chapparal",7
"68284","2020-04-09 16:20:00",10,"Chapparal",6
"68285","2020-04-09 16:20:00",10,"Chapparal",6
"68286","2020-04-09 16:20:00",10,"Chapparal",6
"68287","2020-04-09 16:20:00",10,"Chapparal",6
"68288","2020-04-09 16:20:00",10,"Chapparal",6
"68289","2020-04-09 16:20:00",10,"Chapparal",6
"68290","2020-04-09 16:20:00",10,"Chapparal",7
"68291","2020-04-09 16:20:00",10,"Chapparal",6
"68292","2020-04-09 16:20:00",11,"Terrapin",6
"68293","2020-04-09 16:20:00",11,"Terrapin",5
"68294","2020-04-09 16:20:00",11,"Terrapin",4
"68295","2020-04-09 16:20:00",11,"Terrapin",5
"68296","2020-04-09 16:20:00",11,"Terrapin",4
"68297","2020-04-09 16:20:00",11,"Terrapin",5
"68298","2020-04-09 16:20:00",11,"Terrapin",5
"68299","2020-04-09 16:20:00",11,"Terrapin",5
"68300","2020-04-09 16:20:00",11,"Terrapin",5
"68301","2020-04-09 16:20:00",11,"Terrapin",5
"68302","2020-04-09 16:20:00",11,"Terrapin",4
"68303","2020-04-09 16:20:00",11,"Terrapin",5
"68304","2020-04-09 16:20:00",11,"Terrapin",5
"68305","2020-04-09 16:20:00",12,"Pepper Mill",3
"68306","2020-04-09 16:20:00",12,"Pepper Mill",3
"68307","2020-04-09 16:20:00",12,"Pepper Mill",2
"68308","2020-04-09 16:20:00",12,"Pepper Mill",4
"68309","2020-04-09 16:20:00",12,"Pepper Mill",2
"68310","2020-04-09 16:20:00",12,"Pepper Mill",3
"68311","2020-04-09 16:20:00",12,"Pepper Mill",4
"68312","2020-04-09 16:20:00",12,"Pepper Mill",2
"68313","2020-04-09 16:20:00",12,"Pepper Mill",3
"68314","2020-04-09 16:20:00",12,"Pepper Mill",2
"68315","2020-04-09 16:20:00",12,"Pepper Mill",3
"68316","2020-04-09 16:20:00",12,"Pepper Mill",3
"68317","2020-04-09 16:20:00",12,"Pepper Mill",2
"68318","2020-04-09 16:20:00",12,"Pepper Mill",3
"68319","2020-04-09 16:20:00",12,"Pepper Mill",3
"68320","2020-04-09 16:20:00",12,"Pepper Mill",2
"68321","2020-04-09 16:20:00",12,"Pepper Mill",4
"68322","2020-04-09 16:20:00",12,"Pepper Mill",3
"68323","2020-04-09 16:20:00",12,"Pepper Mill",4
"68324","2020-04-09 16:20:00",12,"Pepper Mill",3
"68325","2020-04-09 16:20:00",12,"Pepper Mill",4
"68326","2020-04-09 16:20:00",13,"Cheddarford",1
"68327","2020-04-09 16:20:00",13,"Cheddarford",3
"68328","2020-04-09 16:20:00",13,"Cheddarford",5
"68329","2020-04-09 16:20:00",13,"Cheddarford",4
"68330","2020-04-09 16:20:00",13,"Cheddarford",4
"68331","2020-04-09 16:20:00",13,"Cheddarford",5
"68332","2020-04-09 16:20:00",13,"Cheddarford",5
"68333","2020-04-09 16:20:00",14,"Easton",4
"68334","2020-04-09 16:20:00",14,"Easton",4
"68335","2020-04-09 16:20:00",14,"Easton",4
"68336","2020-04-09 16:20:00",14,"Easton",4
"68337","2020-04-09 16:20:00",14,"Easton",4
"68338","2020-04-09 16:20:00",14,"Easton",4
"68339","2020-04-09 16:20:00",14,"Easton",4
"68340","2020-04-09 16:20:00",14,"Easton",4
"68341","2020-04-09 16:20:00",14,"Easton",4
"68342","2020-04-09 16:20:00",14,"Easton",4
"68343","2020-04-09 16:20:00",14,"Easton",4
"68344","2020-04-09 16:20:00",14,"Easton",4
"68345","2020-04-09 16:20:00",14,"Easton",5
"68346","2020-04-09 16:20:00",14,"Easton",5
"68347","2020-04-09 16:20:00",14,"Easton",4
"68348","2020-04-09 16:20:00",14,"Easton",4
"68349","2020-04-09 16:20:00",14,"Easton",2
"68350","2020-04-09 16:20:00",14,"Easton",4
"68351","2020-04-09 16:20:00",14,"Easton",3
"68352","2020-04-09 16:20:00",14,"Easton",3
"68353","2020-04-09 16:20:00",14,"Easton",5
"68354","2020-04-09 16:20:00",14,"Easton",5
"68355","2020-04-09 16:20:00",14,"Easton",4
"68356","2020-04-09 16:20:00",14,"Easton",3
"68357","2020-04-09 16:20:00",14,"Easton",4
"68358","2020-04-09 16:20:00",14,"Easton",5
"68359","2020-04-09 16:20:00",14,"Easton",4
"68360","2020-04-09 16:20:00",14,"Easton",3
"68361","2020-04-09 16:20:00",14,"Easton",3
"68362","2020-04-09 16:20:00",14,"Easton",6
"68363","2020-04-09 16:20:00",14,"Easton",6
"68364","2020-04-09 16:20:00",14,"Easton",4
"68365","2020-04-09 16:20:00",14,"Easton",4
"68366","2020-04-09 16:20:00",14,"Easton",4
"68367","2020-04-09 16:20:00",14,"Easton",4
"68368","2020-04-09 16:20:00",15,"Weston",2
"68369","2020-04-09 16:20:00",15,"Weston",4
"68370","2020-04-09 16:20:00",15,"Weston",2
"68371","2020-04-09 16:20:00",15,"Weston",3
"68372","2020-04-09 16:20:00",15,"Weston",3
"68373","2020-04-09 16:20:00",15,"Weston",4
"68374","2020-04-09 16:20:00",15,"Weston",4
"68375","2020-04-09 16:20:00",15,"Weston",3
"68376","2020-04-09 16:20:00",15,"Weston",2
"68377","2020-04-09 16:20:00",15,"Weston",2
"68378","2020-04-09 16:20:00",15,"Weston",3
"68379","2020-04-09 16:20:00",15,"Weston",3
"68380","2020-04-09 16:20:00",15,"Weston",2
"68381","2020-04-09 16:20:00",15,"Weston",2
"68382","2020-04-09 16:20:00",15,"Weston",3
"68383","2020-04-09 16:20:00",15,"Weston",3
"68384","2020-04-09 16:20:00",16,"Southton",8
"68385","2020-04-09 16:20:00",16,"Southton",2
"68386","2020-04-09 16:20:00",16,"Southton",1
"68387","2020-04-09 16:20:00",16,"Southton",2
"68388","2020-04-09 16:20:00",16,"Southton",1
"68389","2020-04-09 16:20:00",16,"Southton",1
"68390","2020-04-09 16:20:00",16,"Southton",0
"68391","2020-04-09 16:20:00",16,"Southton",2
"68392","2020-04-09 16:20:00",16,"Southton",1
"68393","2020-04-09 16:20:00",16,"Southton",1
"68394","2020-04-09 16:20:00",16,"Southton",4
"68395","2020-04-09 16:20:00",16,"Southton",4
"68396","2020-04-09 16:20:00",16,"Southton",3
"68397","2020-04-09 16:20:00",16,"Southton",4
"68398","2020-04-09 16:20:00",16,"Southton",4
"68399","2020-04-09 16:20:00",16,"Southton",4
"68400","2020-04-09 16:20:00",16,"Southton",3
"68401","2020-04-09 16:20:00",16,"Southton",2
"68402","2020-04-09 16:20:00",16,"Southton",4
"68403","2020-04-09 16:20:00",16,"Southton",5
"68404","2020-04-09 16:20:00",16,"Southton",4
"68405","2020-04-09 16:20:00",16,"Southton",4
"68406","2020-04-09 16:20:00",16,"Southton",4
"68407","2020-04-09 16:20:00",16,"Southton",5
"68408","2020-04-09 16:20:00",16,"Southton",4
"68409","2020-04-09 16:20:00",16,"Southton",3
"68410","2020-04-09 16:20:00",16,"Southton",5
"68411","2020-04-09 16:20:00",16,"Southton",5
"68412","2020-04-09 16:20:00",16,"Southton",5
"68413","2020-04-09 16:20:00",16,"Southton",4
"68414","2020-04-09 16:20:00",16,"Southton",4
"68415","2020-04-09 16:20:00",16,"Southton",5
"68416","2020-04-09 16:20:00",16,"Southton",4
"68417","2020-04-09 16:20:00",16,"Southton",4
"68418","2020-04-09 16:20:00",16,"Southton",4
"68419","2020-04-09 16:20:00",16,"Southton",4
"68420","2020-04-09 16:20:00",16,"Southton",4
"68421","2020-04-09 16:20:00",16,"Southton",4
"68422","2020-04-09 16:20:00",16,"Southton",3
"68423","2020-04-09 16:20:00",16,"Southton",5
"68424","2020-04-09 16:20:00",17,"Oak Willow",2
"68425","2020-04-09 16:20:00",17,"Oak Willow",2
"68426","2020-04-09 16:20:00",17,"Oak Willow",4
"68427","2020-04-09 16:20:00",17,"Oak Willow",2
"68428","2020-04-09 16:20:00",17,"Oak Willow",2
"68429","2020-04-09 16:20:00",18,"East Parton",7
"68430","2020-04-09 16:20:00",18,"East Parton",6
"68431","2020-04-09 16:20:00",18,"East Parton",4
"68432","2020-04-09 16:20:00",18,"East Parton",5
"68433","2020-04-09 16:20:00",18,"East Parton",5
"68434","2020-04-09 16:20:00",18,"East Parton",5
"68435","2020-04-09 16:20:00",18,"East Parton",5
"68436","2020-04-09 16:20:00",18,"East Parton",4
"68437","2020-04-09 16:20:00",18,"East Parton",4
"68438","2020-04-09 16:20:00",18,"East Parton",5
"68439","2020-04-09 16:20:00",18,"East Parton",4
"68440","2020-04-09 16:20:00",18,"East Parton",3
"68441","2020-04-09 16:20:00",18,"East Parton",5
"68442","2020-04-09 16:20:00",18,"East Parton",5
"68443","2020-04-09 16:20:00",18,"East Parton",5
"68444","2020-04-09 16:20:00",18,"East Parton",5
"68445","2020-04-09 16:20:00",18,"East Parton",5
"68446","2020-04-09 16:20:00",19,"West Parton",2
"68447","2020-04-09 16:20:00",19,"West Parton",2
"68448","2020-04-09 16:20:00",19,"West Parton",2
"68449","2020-04-09 16:20:00",19,"West Parton",2
"68450","2020-04-09 16:20:00",19,"West Parton",2
"68451","2020-04-09 16:25:00",1,"Palace Hills",2
"68452","2020-04-09 16:25:00",1,"Palace Hills",1
"68453","2020-04-09 16:25:00",1,"Palace Hills",2
"68454","2020-04-09 16:25:00",2,"Northwest",1
"68455","2020-04-09 16:25:00",2,"Northwest",1
"68456","2020-04-09 16:25:00",2,"Northwest",1
"68457","2020-04-09 16:25:00",2,"Northwest",0
"68458","2020-04-09 16:25:00",2,"Northwest",2
"68459","2020-04-09 16:25:00",2,"Northwest",1
"68460","2020-04-09 16:25:00",2,"Northwest",1
"68461","2020-04-09 16:25:00",2,"Northwest",0
"68462","2020-04-09 16:25:00",2,"Northwest",1
"68463","2020-04-09 16:25:00",2,"Northwest",1
"68464","2020-04-09 16:25:00",2,"Northwest",2
"68465","2020-04-09 16:25:00",2,"Northwest",1
"68466","2020-04-09 16:25:00",2,"Northwest",2
"68467","2020-04-09 16:25:00",2,"Northwest",0
"68468","2020-04-09 16:25:00",2,"Northwest",2
"68469","2020-04-09 16:25:00",4,"Safe Town",5
"68470","2020-04-09 16:25:00",4,"Safe Town",4
"68471","2020-04-09 16:25:00",4,"Safe Town",5
"68472","2020-04-09 16:25:00",4,"Safe Town",4
"68473","2020-04-09 16:25:00",4,"Safe Town",4
"68474","2020-04-09 16:25:00",4,"Safe Town",5
"68475","2020-04-09 16:25:00",4,"Safe Town",6
"68476","2020-04-09 16:25:00",4,"Safe Town",5
"68477","2020-04-09 16:25:00",4,"Safe Town",5
"68478","2020-04-09 16:25:00",4,"Safe Town",6
"68479","2020-04-09 16:25:00",4,"Safe Town",5
"68480","2020-04-09 16:25:00",4,"Safe Town",6
"68481","2020-04-09 16:25:00",4,"Safe Town",6
"68482","2020-04-09 16:25:00",4,"Safe Town",5
"68483","2020-04-09 16:25:00",4,"Safe Town",5
"68484","2020-04-09 16:25:00",4,"Safe Town",4
"68485","2020-04-09 16:25:00",4,"Safe Town",5
"68486","2020-04-09 16:25:00",4,"Safe Town",4
"68487","2020-04-09 16:25:00",4,"Safe Town",5
"68488","2020-04-09 16:25:00",4,"Safe Town",6
"68489","2020-04-09 16:25:00",4,"Safe Town",5
"68490","2020-04-09 16:25:00",4,"Safe Town",4
"68491","2020-04-09 16:25:00",5,"Southwest",2
"68492","2020-04-09 16:25:00",5,"Southwest",5
"68493","2020-04-09 16:25:00",5,"Southwest",2
"68494","2020-04-09 16:25:00",5,"Southwest",3
"68495","2020-04-09 16:25:00",6,"Downtown",2
"68496","2020-04-09 16:25:00",6,"Downtown",3
"68497","2020-04-09 16:25:00",6,"Downtown",3
"68498","2020-04-09 16:25:00",6,"Downtown",3
"68499","2020-04-09 16:25:00",6,"Downtown",3
"68500","2020-04-09 16:25:00",6,"Downtown",4
"68501","2020-04-09 16:25:00",6,"Downtown",3
"68502","2020-04-09 16:25:00",6,"Downtown",2
"68503","2020-04-09 16:25:00",6,"Downtown",3
"68504","2020-04-09 16:25:00",6,"Downtown",2
"68505","2020-04-09 16:25:00",6,"Downtown",3
"68506","2020-04-09 16:25:00",6,"Downtown",2
"68507","2020-04-09 16:25:00",6,"Downtown",4
"68508","2020-04-09 16:25:00",6,"Downtown",2
"68509","2020-04-09 16:25:00",6,"Downtown",2
"68510","2020-04-09 16:25:00",6,"Downtown",3
"68511","2020-04-09 16:25:00",8,"Scenic Vista",3
"68512","2020-04-09 16:25:00",8,"Scenic Vista",3
"68513","2020-04-09 16:25:00",8,"Scenic Vista",7
"68514","2020-04-09 16:25:00",8,"Scenic Vista",7
"68515","2020-04-09 16:25:00",8,"Scenic Vista",7
"68516","2020-04-09 16:25:00",8,"Scenic Vista",7
"68517","2020-04-09 16:25:00",8,"Scenic Vista",8
"68518","2020-04-09 16:25:00",8,"Scenic Vista",7
"68519","2020-04-09 16:25:00",8,"Scenic Vista",7
"68520","2020-04-09 16:25:00",8,"Scenic Vista",7
"68521","2020-04-09 16:25:00",8,"Scenic Vista",7
"68522","2020-04-09 16:25:00",8,"Scenic Vista",6
"68523","2020-04-09 16:25:00",8,"Scenic Vista",7
"68524","2020-04-09 16:25:00",8,"Scenic Vista",8
"68525","2020-04-09 16:25:00",8,"Scenic Vista",7
"68526","2020-04-09 16:25:00",8,"Scenic Vista",7
"68527","2020-04-09 16:25:00",8,"Scenic Vista",7
"68528","2020-04-09 16:25:00",8,"Scenic Vista",7
"68529","2020-04-09 16:25:00",8,"Scenic Vista",7
"68530","2020-04-09 16:25:00",8,"Scenic Vista",8
"68531","2020-04-09 16:25:00",8,"Scenic Vista",7
"68532","2020-04-09 16:25:00",9,"Broadview",6
"68533","2020-04-09 16:25:00",9,"Broadview",6
"68534","2020-04-09 16:25:00",9,"Broadview",6
"68535","2020-04-09 16:25:00",9,"Broadview",6
"68536","2020-04-09 16:25:00",9,"Broadview",6
"68537","2020-04-09 16:25:00",9,"Broadview",5
"68538","2020-04-09 16:25:00",9,"Broadview",6
"68539","2020-04-09 16:25:00",9,"Broadview",5
"68540","2020-04-09 16:25:00",9,"Broadview",7
"68541","2020-04-09 16:25:00",9,"Broadview",6
"68542","2020-04-09 16:25:00",9,"Broadview",6
"68543","2020-04-09 16:25:00",9,"Broadview",7
"68544","2020-04-09 16:25:00",9,"Broadview",7
"68545","2020-04-09 16:25:00",9,"Broadview",7
"68546","2020-04-09 16:25:00",9,"Broadview",6
"68547","2020-04-09 16:25:00",9,"Broadview",6
"68548","2020-04-09 16:25:00",9,"Broadview",5
"68549","2020-04-09 16:25:00",9,"Broadview",6
"68550","2020-04-09 16:25:00",9,"Broadview",4
"68551","2020-04-09 16:25:00",9,"Broadview",6
"68552","2020-04-09 16:25:00",9,"Broadview",6
"68553","2020-04-09 16:25:00",9,"Broadview",6
"68554","2020-04-09 16:25:00",9,"Broadview",6
"68555","2020-04-09 16:25:00",9,"Broadview",6
"68556","2020-04-09 16:25:00",9,"Broadview",6
"68557","2020-04-09 16:25:00",9,"Broadview",6
"68558","2020-04-09 16:25:00",9,"Broadview",7
"68559","2020-04-09 16:25:00",9,"Broadview",4
"68560","2020-04-09 16:25:00",9,"Broadview",6
"68561","2020-04-09 16:25:00",9,"Broadview",5
"68562","2020-04-09 16:25:00",9,"Broadview",5
"68563","2020-04-09 16:25:00",9,"Broadview",5
"68564","2020-04-09 16:25:00",9,"Broadview",5
