"","time","location","Location_name","roads_and_bridges"
"64191","2020-04-09 15:30:00",18,"East Parton",4
"64192","2020-04-09 15:30:00",18,"East Parton",4
"64193","2020-04-09 15:30:00",18,"East Parton",5
"64194","2020-04-09 15:30:00",19,"West Parton",1
"64195","2020-04-09 15:30:00",19,"West Parton",1
"64196","2020-04-09 15:30:00",19,"West Parton",2
"64197","2020-04-09 15:30:00",19,"West Parton",1
"64198","2020-04-09 15:30:00",19,"West Parton",1
"64199","2020-04-09 15:30:00",19,"West Parton",1
"64200","2020-04-09 15:30:00",19,"West Parton",1
"64201","2020-04-09 15:30:00",19,"West Parton",2
"64202","2020-04-09 15:30:00",19,"West Parton",2
"64203","2020-04-09 15:35:00",1,"Palace Hills",5
"64204","2020-04-09 15:35:00",1,"Palace Hills",5
"64205","2020-04-09 15:35:00",1,"Palace Hills",4
"64206","2020-04-09 15:35:00",1,"Palace Hills",5
"64207","2020-04-09 15:35:00",1,"Palace Hills",5
"64208","2020-04-09 15:35:00",1,"Palace Hills",4
"64209","2020-04-09 15:35:00",2,"Northwest",3
"64210","2020-04-09 15:35:00",2,"Northwest",5
"64211","2020-04-09 15:35:00",2,"Northwest",4
"64212","2020-04-09 15:35:00",2,"Northwest",4
"64213","2020-04-09 15:35:00",2,"Northwest",4
"64214","2020-04-09 15:35:00",2,"Northwest",2
"64215","2020-04-09 15:35:00",2,"Northwest",5
"64216","2020-04-09 15:35:00",2,"Northwest",5
"64217","2020-04-09 15:35:00",2,"Northwest",2
"64218","2020-04-09 15:35:00",2,"Northwest",3
"64219","2020-04-09 15:35:00",2,"Northwest",4
"64220","2020-04-09 15:35:00",2,"Northwest",4
"64221","2020-04-09 15:35:00",2,"Northwest",4
"64222","2020-04-09 15:35:00",2,"Northwest",4
"64223","2020-04-09 15:35:00",2,"Northwest",4
"64224","2020-04-09 15:35:00",2,"Northwest",3
"64225","2020-04-09 15:35:00",2,"Northwest",4
"64226","2020-04-09 15:35:00",2,"Northwest",4
"64227","2020-04-09 15:35:00",2,"Northwest",3
"64228","2020-04-09 15:35:00",2,"Northwest",4
"64229","2020-04-09 15:35:00",2,"Northwest",4
"64230","2020-04-09 15:35:00",2,"Northwest",4
"64231","2020-04-09 15:35:00",2,"Northwest",5
"64232","2020-04-09 15:35:00",2,"Northwest",4
"64233","2020-04-09 15:35:00",2,"Northwest",4
"64234","2020-04-09 15:35:00",2,"Northwest",3
"64235","2020-04-09 15:35:00",2,"Northwest",4
"64236","2020-04-09 15:35:00",2,"Northwest",4
"64237","2020-04-09 15:35:00",2,"Northwest",3
"64238","2020-04-09 15:35:00",2,"Northwest",3
"64239","2020-04-09 15:35:00",2,"Northwest",4
"64240","2020-04-09 15:35:00",2,"Northwest",4
"64241","2020-04-09 15:35:00",2,"Northwest",5
"64242","2020-04-09 15:35:00",2,"Northwest",5
"64243","2020-04-09 15:35:00",2,"Northwest",5
"64244","2020-04-09 15:35:00",2,"Northwest",4
"64245","2020-04-09 15:35:00",2,"Northwest",5
"64246","2020-04-09 15:35:00",2,"Northwest",4
"64247","2020-04-09 15:35:00",2,"Northwest",3
"64248","2020-04-09 15:35:00",2,"Northwest",3
"64249","2020-04-09 15:35:00",2,"Northwest",2
"64250","2020-04-09 15:35:00",2,"Northwest",5
"64251","2020-04-09 15:35:00",2,"Northwest",3
"64252","2020-04-09 15:35:00",2,"Northwest",3
"64253","2020-04-09 15:35:00",2,"Northwest",4
"64254","2020-04-09 15:35:00",2,"Northwest",3
"64255","2020-04-09 15:35:00",4,"Safe Town",5
"64256","2020-04-09 15:35:00",4,"Safe Town",6
"64257","2020-04-09 15:35:00",4,"Safe Town",5
"64258","2020-04-09 15:35:00",4,"Safe Town",3
"64259","2020-04-09 15:35:00",4,"Safe Town",4
"64260","2020-04-09 15:35:00",4,"Safe Town",6
"64261","2020-04-09 15:35:00",4,"Safe Town",5
"64262","2020-04-09 15:35:00",4,"Safe Town",5
"64263","2020-04-09 15:35:00",4,"Safe Town",5
"64264","2020-04-09 15:35:00",4,"Safe Town",4
"64265","2020-04-09 15:35:00",4,"Safe Town",6
"64266","2020-04-09 15:35:00",4,"Safe Town",4
"64267","2020-04-09 15:35:00",4,"Safe Town",4
"64268","2020-04-09 15:35:00",4,"Safe Town",5
"64269","2020-04-09 15:35:00",4,"Safe Town",5
"64270","2020-04-09 15:35:00",4,"Safe Town",6
"64271","2020-04-09 15:35:00",4,"Safe Town",5
"64272","2020-04-09 15:35:00",4,"Safe Town",5
"64273","2020-04-09 15:35:00",4,"Safe Town",6
"64274","2020-04-09 15:35:00",4,"Safe Town",6
"64275","2020-04-09 15:35:00",4,"Safe Town",4
"64276","2020-04-09 15:35:00",4,"Safe Town",5
"64277","2020-04-09 15:35:00",4,"Safe Town",5
"64278","2020-04-09 15:35:00",4,"Safe Town",5
"64279","2020-04-09 15:35:00",4,"Safe Town",5
"64280","2020-04-09 15:35:00",4,"Safe Town",6
"64281","2020-04-09 15:35:00",4,"Safe Town",5
"64282","2020-04-09 15:35:00",5,"Southwest",3
"64283","2020-04-09 15:35:00",5,"Southwest",3
"64284","2020-04-09 15:35:00",5,"Southwest",4
"64285","2020-04-09 15:35:00",5,"Southwest",4
"64286","2020-04-09 15:35:00",5,"Southwest",4
"64287","2020-04-09 15:35:00",5,"Southwest",3
"64288","2020-04-09 15:35:00",6,"Downtown",1
"64289","2020-04-09 15:35:00",6,"Downtown",1
"64290","2020-04-09 15:35:00",6,"Downtown",1
"64291","2020-04-09 15:35:00",6,"Downtown",2
"64292","2020-04-09 15:35:00",6,"Downtown",2
"64293","2020-04-09 15:35:00",6,"Downtown",1
"64294","2020-04-09 15:35:00",6,"Downtown",3
"64295","2020-04-09 15:35:00",6,"Downtown",2
"64296","2020-04-09 15:35:00",6,"Downtown",2
"64297","2020-04-09 15:35:00",6,"Downtown",3
"64298","2020-04-09 15:35:00",6,"Downtown",1
"64299","2020-04-09 15:35:00",6,"Downtown",1
"64300","2020-04-09 15:35:00",6,"Downtown",2
"64301","2020-04-09 15:35:00",6,"Downtown",1
"64302","2020-04-09 15:35:00",6,"Downtown",2
"64303","2020-04-09 15:35:00",6,"Downtown",2
"64304","2020-04-09 15:35:00",6,"Downtown",3
"64305","2020-04-09 15:35:00",6,"Downtown",2
"64306","2020-04-09 15:35:00",6,"Downtown",2
"64307","2020-04-09 15:35:00",6,"Downtown",2
"64308","2020-04-09 15:35:00",6,"Downtown",0
"64309","2020-04-09 15:35:00",6,"Downtown",2
"64310","2020-04-09 15:35:00",6,"Downtown",1
"64311","2020-04-09 15:35:00",6,"Downtown",3
"64312","2020-04-09 15:35:00",6,"Downtown",1
"64313","2020-04-09 15:35:00",8,"Scenic Vista",9
"64314","2020-04-09 15:35:00",8,"Scenic Vista",9
"64315","2020-04-09 15:35:00",8,"Scenic Vista",9
"64316","2020-04-09 15:35:00",8,"Scenic Vista",10
"64317","2020-04-09 15:35:00",8,"Scenic Vista",9
"64318","2020-04-09 15:35:00",8,"Scenic Vista",10
"64319","2020-04-09 15:35:00",8,"Scenic Vista",9
"64320","2020-04-09 15:35:00",8,"Scenic Vista",8
"64321","2020-04-09 15:35:00",8,"Scenic Vista",8
"64322","2020-04-09 15:35:00",8,"Scenic Vista",9
"64323","2020-04-09 15:35:00",8,"Scenic Vista",9
"64324","2020-04-09 15:35:00",8,"Scenic Vista",9
"64325","2020-04-09 15:35:00",8,"Scenic Vista",10
"64326","2020-04-09 15:35:00",8,"Scenic Vista",9
"64327","2020-04-09 15:35:00",8,"Scenic Vista",9
"64328","2020-04-09 15:35:00",8,"Scenic Vista",7
"64329","2020-04-09 15:35:00",8,"Scenic Vista",9
"64330","2020-04-09 15:35:00",8,"Scenic Vista",8
"64331","2020-04-09 15:35:00",8,"Scenic Vista",10
"64332","2020-04-09 15:35:00",9,"Broadview",5
"64333","2020-04-09 15:35:00",9,"Broadview",4
"64334","2020-04-09 15:35:00",9,"Broadview",4
"64335","2020-04-09 15:35:00",9,"Broadview",5
"64336","2020-04-09 15:35:00",9,"Broadview",3
"64337","2020-04-09 15:35:00",9,"Broadview",6
"64338","2020-04-09 15:35:00",9,"Broadview",4
"64339","2020-04-09 15:35:00",9,"Broadview",5
"64340","2020-04-09 15:35:00",9,"Broadview",6
"64341","2020-04-09 15:35:00",9,"Broadview",5
"64342","2020-04-09 15:35:00",9,"Broadview",5
"64343","2020-04-09 15:35:00",9,"Broadview",6
"64344","2020-04-09 15:35:00",9,"Broadview",6
"64345","2020-04-09 15:35:00",9,"Broadview",6
"64346","2020-04-09 15:35:00",9,"Broadview",5
"64347","2020-04-09 15:35:00",9,"Broadview",5
"64348","2020-04-09 15:35:00",10,"Chapparal",7
"64349","2020-04-09 15:35:00",10,"Chapparal",7
"64350","2020-04-09 15:35:00",10,"Chapparal",8
"64351","2020-04-09 15:35:00",10,"Chapparal",7
"64352","2020-04-09 15:35:00",10,"Chapparal",8
"64353","2020-04-09 15:35:00",10,"Chapparal",7
"64354","2020-04-09 15:35:00",10,"Chapparal",8
"64355","2020-04-09 15:35:00",10,"Chapparal",9
"64356","2020-04-09 15:35:00",10,"Chapparal",6
"64357","2020-04-09 15:35:00",10,"Chapparal",7
"64358","2020-04-09 15:35:00",10,"Chapparal",7
"64359","2020-04-09 15:35:00",10,"Chapparal",5
"64360","2020-04-09 15:35:00",10,"Chapparal",6
"64361","2020-04-09 15:35:00",11,"Terrapin",5
"64362","2020-04-09 15:35:00",11,"Terrapin",4
"64363","2020-04-09 15:35:00",11,"Terrapin",5
"64364","2020-04-09 15:35:00",11,"Terrapin",3
"64365","2020-04-09 15:35:00",11,"Terrapin",4
"64366","2020-04-09 15:35:00",11,"Terrapin",6
"64367","2020-04-09 15:35:00",11,"Terrapin",5
"64368","2020-04-09 15:35:00",11,"Terrapin",4
"64369","2020-04-09 15:35:00",11,"Terrapin",5
"64370","2020-04-09 15:35:00",11,"Terrapin",5
"64371","2020-04-09 15:35:00",11,"Terrapin",5
"64372","2020-04-09 15:35:00",11,"Terrapin",6
"64373","2020-04-09 15:35:00",11,"Terrapin",4
"64374","2020-04-09 15:35:00",11,"Terrapin",5
"64375","2020-04-09 15:35:00",11,"Terrapin",4
"64376","2020-04-09 15:35:00",11,"Terrapin",5
"64377","2020-04-09 15:35:00",11,"Terrapin",5
"64378","2020-04-09 15:35:00",11,"Terrapin",4
"64379","2020-04-09 15:35:00",11,"Terrapin",4
"64380","2020-04-09 15:35:00",11,"Terrapin",7
"64381","2020-04-09 15:35:00",11,"Terrapin",6
"64382","2020-04-09 15:35:00",11,"Terrapin",5
"64383","2020-04-09 15:35:00",11,"Terrapin",5
"64384","2020-04-09 15:35:00",11,"Terrapin",5
"64385","2020-04-09 15:35:00",11,"Terrapin",5
"64386","2020-04-09 15:35:00",11,"Terrapin",5
"64387","2020-04-09 15:35:00",11,"Terrapin",4
"64388","2020-04-09 15:35:00",11,"Terrapin",5
"64389","2020-04-09 15:35:00",11,"Terrapin",5
"64390","2020-04-09 15:35:00",11,"Terrapin",5
"64391","2020-04-09 15:35:00",11,"Terrapin",5
"64392","2020-04-09 15:35:00",11,"Terrapin",5
"64393","2020-04-09 15:35:00",12,"Pepper Mill",3
"64394","2020-04-09 15:35:00",12,"Pepper Mill",3
"64395","2020-04-09 15:35:00",12,"Pepper Mill",4
"64396","2020-04-09 15:35:00",12,"Pepper Mill",3
"64397","2020-04-09 15:35:00",12,"Pepper Mill",5
"64398","2020-04-09 15:35:00",12,"Pepper Mill",3
"64399","2020-04-09 15:35:00",12,"Pepper Mill",4
"64400","2020-04-09 15:35:00",12,"Pepper Mill",4
"64401","2020-04-09 15:35:00",12,"Pepper Mill",5
"64402","2020-04-09 15:35:00",12,"Pepper Mill",3
"64403","2020-04-09 15:35:00",12,"Pepper Mill",5
"64404","2020-04-09 15:35:00",12,"Pepper Mill",5
"64405","2020-04-09 15:35:00",12,"Pepper Mill",4
"64406","2020-04-09 15:35:00",12,"Pepper Mill",4
"64407","2020-04-09 15:35:00",12,"Pepper Mill",4
"64408","2020-04-09 15:35:00",12,"Pepper Mill",5
"64409","2020-04-09 15:35:00",12,"Pepper Mill",4
"64410","2020-04-09 15:35:00",12,"Pepper Mill",5
"64411","2020-04-09 15:35:00",12,"Pepper Mill",3
"64412","2020-04-09 15:35:00",12,"Pepper Mill",4
"64413","2020-04-09 15:35:00",12,"Pepper Mill",3
"64414","2020-04-09 15:35:00",12,"Pepper Mill",4
"64415","2020-04-09 15:35:00",12,"Pepper Mill",3
"64416","2020-04-09 15:35:00",12,"Pepper Mill",4
"64417","2020-04-09 15:35:00",12,"Pepper Mill",3
"64418","2020-04-09 15:35:00",12,"Pepper Mill",3
"64419","2020-04-09 15:35:00",13,"Cheddarford",5
"64420","2020-04-09 15:35:00",13,"Cheddarford",5
"64421","2020-04-09 15:35:00",13,"Cheddarford",5
"64422","2020-04-09 15:35:00",13,"Cheddarford",5
"64423","2020-04-09 15:35:00",13,"Cheddarford",6
"64424","2020-04-09 15:35:00",13,"Cheddarford",5
"64425","2020-04-09 15:35:00",13,"Cheddarford",7
"64426","2020-04-09 15:35:00",13,"Cheddarford",5
"64427","2020-04-09 15:35:00",13,"Cheddarford",5
"64428","2020-04-09 15:35:00",13,"Cheddarford",6
"64429","2020-04-09 15:35:00",13,"Cheddarford",5
"64430","2020-04-09 15:35:00",14,"Easton",10
"64431","2020-04-09 15:35:00",14,"Easton",4
"64432","2020-04-09 15:35:00",14,"Easton",5
"64433","2020-04-09 15:35:00",14,"Easton",4
"64434","2020-04-09 15:35:00",14,"Easton",5
"64435","2020-04-09 15:35:00",14,"Easton",5
"64436","2020-04-09 15:35:00",14,"Easton",5
"64437","2020-04-09 15:35:00",14,"Easton",6
"64438","2020-04-09 15:35:00",14,"Easton",5
"64439","2020-04-09 15:35:00",14,"Easton",6
"64440","2020-04-09 15:35:00",14,"Easton",6
"64441","2020-04-09 15:35:00",14,"Easton",6
"64442","2020-04-09 15:35:00",14,"Easton",6
"64443","2020-04-09 15:35:00",14,"Easton",5
"64444","2020-04-09 15:35:00",14,"Easton",5
"64445","2020-04-09 15:35:00",14,"Easton",5
"64446","2020-04-09 15:35:00",14,"Easton",5
"64447","2020-04-09 15:35:00",14,"Easton",4
"64448","2020-04-09 15:35:00",14,"Easton",4
"64449","2020-04-09 15:35:00",14,"Easton",7
"64450","2020-04-09 15:35:00",14,"Easton",5
"64451","2020-04-09 15:35:00",14,"Easton",5
"64452","2020-04-09 15:35:00",14,"Easton",6
"64453","2020-04-09 15:35:00",14,"Easton",4
"64454","2020-04-09 15:35:00",14,"Easton",4
"64455","2020-04-09 15:35:00",14,"Easton",6
"64456","2020-04-09 15:35:00",14,"Easton",4
"64457","2020-04-09 15:35:00",14,"Easton",6
"64458","2020-04-09 15:35:00",14,"Easton",5
"64459","2020-04-09 15:35:00",14,"Easton",5
"64460","2020-04-09 15:35:00",14,"Easton",6
"64461","2020-04-09 15:35:00",14,"Easton",5
"64462","2020-04-09 15:35:00",14,"Easton",5
"64463","2020-04-09 15:35:00",14,"Easton",5
"64464","2020-04-09 15:35:00",14,"Easton",4
"64465","2020-04-09 15:35:00",14,"Easton",6
"64466","2020-04-09 15:35:00",14,"Easton",4
"64467","2020-04-09 15:35:00",14,"Easton",4
"64468","2020-04-09 15:35:00",14,"Easton",5
"64469","2020-04-09 15:35:00",14,"Easton",5
"64470","2020-04-09 15:35:00",14,"Easton",6
"64471","2020-04-09 15:35:00",14,"Easton",6
"64472","2020-04-09 15:35:00",14,"Easton",6
"64473","2020-04-09 15:35:00",14,"Easton",5
"64474","2020-04-09 15:35:00",14,"Easton",5
"64475","2020-04-09 15:35:00",14,"Easton",5
"64476","2020-04-09 15:35:00",14,"Easton",6
"64477","2020-04-09 15:35:00",14,"Easton",5
"64478","2020-04-09 15:35:00",14,"Easton",5
"64479","2020-04-09 15:35:00",14,"Easton",4
"64480","2020-04-09 15:35:00",14,"Easton",5
"64481","2020-04-09 15:35:00",14,"Easton",5
"64482","2020-04-09 15:35:00",14,"Easton",5
"64483","2020-04-09 15:35:00",14,"Easton",5
"64484","2020-04-09 15:35:00",14,"Easton",6
"64485","2020-04-09 15:35:00",14,"Easton",4
"64486","2020-04-09 15:35:00",14,"Easton",5
"64487","2020-04-09 15:35:00",14,"Easton",6
"64488","2020-04-09 15:35:00",14,"Easton",6
"64489","2020-04-09 15:35:00",14,"Easton",5
"64490","2020-04-09 15:35:00",14,"Easton",5
"64491","2020-04-09 15:35:00",14,"Easton",4
"64492","2020-04-09 15:35:00",14,"Easton",5
"64493","2020-04-09 15:35:00",14,"Easton",4
"64494","2020-04-09 15:35:00",14,"Easton",4
"64495","2020-04-09 15:35:00",14,"Easton",6
"64496","2020-04-09 15:35:00",14,"Easton",4
"64497","2020-04-09 15:35:00",14,"Easton",5
"64498","2020-04-09 15:35:00",14,"Easton",6
"64499","2020-04-09 15:35:00",14,"Easton",4
"64500","2020-04-09 15:35:00",14,"Easton",5
"64501","2020-04-09 15:35:00",14,"Easton",5
"64502","2020-04-09 15:35:00",14,"Easton",5
"64503","2020-04-09 15:35:00",14,"Easton",5
"64504","2020-04-09 15:35:00",14,"Easton",6
"64505","2020-04-09 15:35:00",14,"Easton",5
"64506","2020-04-09 15:35:00",15,"Weston",4
"64507","2020-04-09 15:35:00",15,"Weston",3
"64508","2020-04-09 15:35:00",15,"Weston",3
"64509","2020-04-09 15:35:00",15,"Weston",2
"64510","2020-04-09 15:35:00",15,"Weston",3
"64511","2020-04-09 15:35:00",15,"Weston",2
"64512","2020-04-09 15:35:00",15,"Weston",2
"64513","2020-04-09 15:35:00",15,"Weston",2
"64514","2020-04-09 15:35:00",15,"Weston",3
"64515","2020-04-09 15:35:00",15,"Weston",4
"64516","2020-04-09 15:35:00",15,"Weston",2
"64517","2020-04-09 15:35:00",15,"Weston",2
"64518","2020-04-09 15:35:00",15,"Weston",2
"64519","2020-04-09 15:35:00",15,"Weston",3
"64520","2020-04-09 15:35:00",15,"Weston",3
"64521","2020-04-09 15:35:00",15,"Weston",4
"64522","2020-04-09 15:35:00",15,"Weston",4
"64523","2020-04-09 15:35:00",15,"Weston",4
"64524","2020-04-09 15:35:00",15,"Weston",3
"64525","2020-04-09 15:35:00",15,"Weston",3
"64526","2020-04-09 15:35:00",15,"Weston",3
"64527","2020-04-09 15:35:00",15,"Weston",4
"64528","2020-04-09 15:35:00",15,"Weston",3
"64529","2020-04-09 15:35:00",15,"Weston",5
"64530","2020-04-09 15:35:00",15,"Weston",3
"64531","2020-04-09 15:35:00",15,"Weston",3
"64532","2020-04-09 15:35:00",15,"Weston",4
"64533","2020-04-09 15:35:00",15,"Weston",4
"64534","2020-04-09 15:35:00",15,"Weston",4
"64535","2020-04-09 15:35:00",15,"Weston",3
"64536","2020-04-09 15:35:00",15,"Weston",3
"64537","2020-04-09 15:35:00",15,"Weston",3
"64538","2020-04-09 15:35:00",15,"Weston",2
"64539","2020-04-09 15:35:00",15,"Weston",4
"64540","2020-04-09 15:35:00",15,"Weston",3
"64541","2020-04-09 15:35:00",15,"Weston",3
"64542","2020-04-09 15:35:00",15,"Weston",2
"64543","2020-04-09 15:35:00",15,"Weston",4
"64544","2020-04-09 15:35:00",15,"Weston",2
"64545","2020-04-09 15:35:00",15,"Weston",2
"64546","2020-04-09 15:35:00",15,"Weston",3
"64547","2020-04-09 15:35:00",15,"Weston",4
"64548","2020-04-09 15:35:00",15,"Weston",3
"64549","2020-04-09 15:35:00",15,"Weston",4
"64550","2020-04-09 15:35:00",15,"Weston",3
"64551","2020-04-09 15:35:00",15,"Weston",3
"64552","2020-04-09 15:35:00",15,"Weston",2
"64553","2020-04-09 15:35:00",15,"Weston",3
"64554","2020-04-09 15:35:00",15,"Weston",3
"64555","2020-04-09 15:35:00",15,"Weston",4
"64556","2020-04-09 15:35:00",16,"Southton",2
"64557","2020-04-09 15:35:00",16,"Southton",1
"64558","2020-04-09 15:35:00",16,"Southton",2
"64559","2020-04-09 15:35:00",16,"Southton",3
"64560","2020-04-09 15:35:00",16,"Southton",2
"64561","2020-04-09 15:35:00",16,"Southton",2
"64562","2020-04-09 15:35:00",16,"Southton",2
"64563","2020-04-09 15:35:00",16,"Southton",1
"64564","2020-04-09 15:35:00",16,"Southton",2
"64565","2020-04-09 15:35:00",16,"Southton",1
"64566","2020-04-09 15:35:00",16,"Southton",3
"64567","2020-04-09 15:35:00",16,"Southton",2
"64568","2020-04-09 15:35:00",16,"Southton",1
"64569","2020-04-09 15:35:00",16,"Southton",2
"64570","2020-04-09 15:35:00",16,"Southton",3
"64571","2020-04-09 15:35:00",16,"Southton",2
"64572","2020-04-09 15:35:00",16,"Southton",2
"64573","2020-04-09 15:35:00",16,"Southton",2
"64574","2020-04-09 15:35:00",16,"Southton",2
"64575","2020-04-09 15:35:00",16,"Southton",2
"64576","2020-04-09 15:35:00",16,"Southton",0
"64577","2020-04-09 15:35:00",16,"Southton",2
"64578","2020-04-09 15:35:00",16,"Southton",1
"64579","2020-04-09 15:35:00",16,"Southton",5
"64580","2020-04-09 15:35:00",16,"Southton",5
"64581","2020-04-09 15:35:00",16,"Southton",6
"64582","2020-04-09 15:35:00",16,"Southton",5
"64583","2020-04-09 15:35:00",16,"Southton",5
"64584","2020-04-09 15:35:00",16,"Southton",5
"64585","2020-04-09 15:35:00",16,"Southton",5
"64586","2020-04-09 15:35:00",16,"Southton",5
"64587","2020-04-09 15:35:00",16,"Southton",5
"64588","2020-04-09 15:35:00",16,"Southton",4
"64589","2020-04-09 15:35:00",16,"Southton",4
"64590","2020-04-09 15:35:00",16,"Southton",5
"64591","2020-04-09 15:35:00",16,"Southton",5
"64592","2020-04-09 15:35:00",16,"Southton",4
"64593","2020-04-09 15:35:00",16,"Southton",5
"64594","2020-04-09 15:35:00",16,"Southton",4
"64595","2020-04-09 15:35:00",16,"Southton",4
"64596","2020-04-09 15:35:00",16,"Southton",5
"64597","2020-04-09 15:35:00",16,"Southton",6
"64598","2020-04-09 15:35:00",16,"Southton",6
"64599","2020-04-09 15:35:00",16,"Southton",6
"64600","2020-04-09 15:35:00",16,"Southton",4
"64601","2020-04-09 15:35:00",16,"Southton",3
"64602","2020-04-09 15:35:00",16,"Southton",4
"64603","2020-04-09 15:35:00",16,"Southton",5
"64604","2020-04-09 15:35:00",16,"Southton",6
"64605","2020-04-09 15:35:00",16,"Southton",4
"64606","2020-04-09 15:35:00",17,"Oak Willow",5
"64607","2020-04-09 15:35:00",17,"Oak Willow",7
"64608","2020-04-09 15:35:00",17,"Oak Willow",6
"64609","2020-04-09 15:35:00",17,"Oak Willow",7
"64610","2020-04-09 15:35:00",17,"Oak Willow",6
"64611","2020-04-09 15:35:00",17,"Oak Willow",7
"64612","2020-04-09 15:35:00",17,"Oak Willow",6
"64613","2020-04-09 15:35:00",17,"Oak Willow",5
"64614","2020-04-09 15:35:00",17,"Oak Willow",6
"64615","2020-04-09 15:35:00",17,"Oak Willow",5
"64616","2020-04-09 15:35:00",17,"Oak Willow",5
"64617","2020-04-09 15:35:00",17,"Oak Willow",7
"64618","2020-04-09 15:35:00",18,"East Parton",3
"64619","2020-04-09 15:35:00",18,"East Parton",4
"64620","2020-04-09 15:35:00",18,"East Parton",3
"64621","2020-04-09 15:35:00",18,"East Parton",4
"64622","2020-04-09 15:35:00",18,"East Parton",5
"64623","2020-04-09 15:35:00",18,"East Parton",4
"64624","2020-04-09 15:35:00",18,"East Parton",3
"64625","2020-04-09 15:35:00",18,"East Parton",4
"64626","2020-04-09 15:35:00",18,"East Parton",5
"64627","2020-04-09 15:35:00",18,"East Parton",4
"64628","2020-04-09 15:35:00",18,"East Parton",5
"64629","2020-04-09 15:35:00",18,"East Parton",5
"64630","2020-04-09 15:35:00",18,"East Parton",4
"64631","2020-04-09 15:35:00",18,"East Parton",3
"64632","2020-04-09 15:35:00",18,"East Parton",4
"64633","2020-04-09 15:35:00",18,"East Parton",4
"64634","2020-04-09 15:35:00",18,"East Parton",4
"64635","2020-04-09 15:35:00",18,"East Parton",4
"64636","2020-04-09 15:35:00",18,"East Parton",4
"64637","2020-04-09 15:35:00",18,"East Parton",4
"64638","2020-04-09 15:35:00",18,"East Parton",5
"64639","2020-04-09 15:35:00",18,"East Parton",4
"64640","2020-04-09 15:35:00",18,"East Parton",4
"64641","2020-04-09 15:35:00",18,"East Parton",6
"64642","2020-04-09 15:35:00",18,"East Parton",5
"64643","2020-04-09 15:35:00",18,"East Parton",3
"64644","2020-04-09 15:35:00",18,"East Parton",3
"64645","2020-04-09 15:35:00",18,"East Parton",3
"64646","2020-04-09 15:35:00",18,"East Parton",4
"64647","2020-04-09 15:35:00",18,"East Parton",4
"64648","2020-04-09 15:35:00",18,"East Parton",4
"64649","2020-04-09 15:35:00",18,"East Parton",4
"64650","2020-04-09 15:35:00",19,"West Parton",2
"64651","2020-04-09 15:35:00",19,"West Parton",2
"64652","2020-04-09 15:35:00",19,"West Parton",3
"64653","2020-04-09 15:35:00",19,"West Parton",2
"64654","2020-04-09 15:35:00",19,"West Parton",2
"64655","2020-04-09 15:35:00",19,"West Parton",2
"64656","2020-04-09 15:35:00",19,"West Parton",2
"64657","2020-04-09 15:35:00",19,"West Parton",3
"64658","2020-04-09 15:35:00",19,"West Parton",2
"64659","2020-04-09 15:40:00",1,"Palace Hills",3
"64660","2020-04-09 15:40:00",1,"Palace Hills",5
"64661","2020-04-09 15:40:00",1,"Palace Hills",5
"64662","2020-04-09 15:40:00",2,"Northwest",1
"64663","2020-04-09 15:40:00",2,"Northwest",4
"64664","2020-04-09 15:40:00",2,"Northwest",4
"64665","2020-04-09 15:40:00",2,"Northwest",5
"64666","2020-04-09 15:40:00",2,"Northwest",4
"64667","2020-04-09 15:40:00",2,"Northwest",5
"64668","2020-04-09 15:40:00",2,"Northwest",3
"64669","2020-04-09 15:40:00",2,"Northwest",4
"64670","2020-04-09 15:40:00",2,"Northwest",3
"64671","2020-04-09 15:40:00",2,"Northwest",4
"64672","2020-04-09 15:40:00",2,"Northwest",4
"64673","2020-04-09 15:40:00",2,"Northwest",4
"64674","2020-04-09 15:40:00",2,"Northwest",4
"64675","2020-04-09 15:40:00",2,"Northwest",4
"64676","2020-04-09 15:40:00",2,"Northwest",4
"64677","2020-04-09 15:40:00",2,"Northwest",5
"64678","2020-04-09 15:40:00",2,"Northwest",5
"64679","2020-04-09 15:40:00",2,"Northwest",4
"64680","2020-04-09 15:40:00",2,"Northwest",4
"64681","2020-04-09 15:40:00",2,"Northwest",5
"64682","2020-04-09 15:40:00",2,"Northwest",5
"64683","2020-04-09 15:40:00",2,"Northwest",4
"64684","2020-04-09 15:40:00",2,"Northwest",4
"64685","2020-04-09 15:40:00",2,"Northwest",4
"64686","2020-04-09 15:40:00",2,"Northwest",5
"64687","2020-04-09 15:40:00",2,"Northwest",3
"64688","2020-04-09 15:40:00",2,"Northwest",4
"64689","2020-04-09 15:40:00",2,"Northwest",4
"64690","2020-04-09 15:40:00",2,"Northwest",3
"64691","2020-04-09 15:40:00",2,"Northwest",4
"64692","2020-04-09 15:40:00",2,"Northwest",3
"64693","2020-04-09 15:40:00",4,"Safe Town",3
"64694","2020-04-09 15:40:00",4,"Safe Town",6
"64695","2020-04-09 15:40:00",4,"Safe Town",5
"64696","2020-04-09 15:40:00",4,"Safe Town",5
"64697","2020-04-09 15:40:00",4,"Safe Town",5
"64698","2020-04-09 15:40:00",4,"Safe Town",6
"64699","2020-04-09 15:40:00",4,"Safe Town",4
"64700","2020-04-09 15:40:00",4,"Safe Town",5
"64701","2020-04-09 15:40:00",4,"Safe Town",6
"64702","2020-04-09 15:40:00",4,"Safe Town",5
"64703","2020-04-09 15:40:00",4,"Safe Town",5
